 
PGA:,  0.29 g
PGV:,  35.26 cm/s
PGD:,  11.12 cm
Arias Intensity:,  87.96 cm/s
Significant duration:,  92.81 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.045	, 0.289
0.1010	, 0.089	, 5.562	, 0.353
0.2010	, 0.437	, 13.667	, 0.436
0.3010	, 1.028	, 21.461	, 0.457
0.4010	, 2.268	, 35.534	, 0.568
0.5010	, 4.790	, 60.071	, 0.768
0.6010	, 5.824	, 60.886	, 0.649
0.7010	, 7.477	, 67.015	, 0.612
0.8010	, 7.162	, 56.178	, 0.449
0.9010	, 8.755	, 61.051	, 0.434
1.0010	, 9.305	, 58.409	, 0.374
1.1010	, 11.155	, 63.660	, 0.370
1.2010	, 9.894	, 51.760	, 0.276
1.3010	, 10.962	, 52.942	, 0.261
1.4010	, 13.706	, 61.469	, 0.281
1.5010	, 12.864	, 53.849	, 0.230
1.6010	, 12.231	, 48.001	, 0.192
1.7010	, 13.600	, 50.235	, 0.189
1.8010	, 12.910	, 45.040	, 0.160
1.9010	, 12.183	, 40.269	, 0.136
2.0010	, 11.789	, 37.017	, 0.118
2.1010	, 13.202	, 39.481	, 0.120
2.2010	, 17.803	, 50.821	, 0.148
2.3010	, 20.667	, 56.435	, 0.157
2.4010	, 20.733	, 54.257	, 0.145
2.5010	, 19.007	, 47.750	, 0.122
2.6010	, 16.585	, 40.063	, 0.099
2.7010	, 17.249	, 40.125	, 0.095
2.8010	, 19.763	, 44.332	, 0.101
2.9010	, 22.701	, 49.167	, 0.109
3.0010	, 24.301	, 50.880	, 0.109
3.1010	, 23.998	, 48.624	, 0.100
3.2010	, 22.195	, 43.566	, 0.087
3.3010	, 22.620	, 43.056	, 0.084
3.4010	, 22.759	, 42.047	, 0.079
3.5010	, 24.673	, 44.280	, 0.081
3.6010	, 26.634	, 46.473	, 0.083
3.7010	, 27.296	, 46.340	, 0.080
3.8010	, 28.275	, 46.740	, 0.079
3.9010	, 28.533	, 45.956	, 0.075
4.0010	, 28.237	, 44.344	, 0.071
4.1010	, 27.689	, 42.422	, 0.066
4.2010	, 28.388	, 42.459	, 0.065
4.3010	, 29.380	, 42.920	, 0.064
4.4010	, 30.210	, 43.129	, 0.063
4.5010	, 30.815	, 43.016	, 0.061
4.6010	, 31.214	, 42.626	, 0.059
4.7010	, 31.418	, 41.992	, 0.057
4.8010	, 31.446	, 41.154	, 0.055
4.9010	, 32.318	, 41.432	, 0.054
5.0010	, 33.582	, 42.192	, 0.054
5.1010	, 34.740	, 42.791	, 0.054
5.2010	, 35.552	, 42.949	, 0.053
5.3010	, 35.941	, 42.600	, 0.051
5.4010	, 35.887	, 41.749	, 0.050
5.5010	, 35.395	, 40.427	, 0.047
5.6010	, 34.819	, 39.059	, 0.045
5.7010	, 34.450	, 37.968	, 0.043
5.8010	, 34.015	, 36.843	, 0.041
5.9010	, 33.459	, 35.626	, 0.039
6.0010	, 32.918	, 34.466	, 0.037
6.1010	, 32.742	, 33.720	, 0.035
6.2010	, 33.171	, 33.611	, 0.035
6.3010	, 33.852	, 33.756	, 0.034
6.4010	, 34.624	, 33.986	, 0.034
6.5010	, 35.588	, 34.395	, 0.034
6.6010	, 36.418	, 34.664	, 0.034
6.7010	, 36.554	, 34.275	, 0.033
6.8010	, 35.990	, 33.250	, 0.031
6.9010	, 35.411	, 32.241	, 0.030
7.0010	, 35.473	, 31.836	, 0.029
7.1010	, 36.083	, 31.927	, 0.029
7.2010	, 36.625	, 31.957	, 0.028
7.3010	, 37.598	, 32.357	, 0.028
7.4010	, 38.160	, 32.397	, 0.028
7.5010	, 38.493	, 32.244	, 0.028
7.6010	, 38.754	, 32.035	, 0.027
7.7010	, 38.838	, 31.687	, 0.026
