 
PGA:,  0.35 g
PGV:,  34.99 cm/s
PGD:,  18.68 cm
Arias Intensity:,  301.88 cm/s
Significant duration:,  24.19 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.055	, 0.353
0.1010	, 0.167	, 10.364	, 0.657
0.2010	, 0.984	, 30.752	, 0.980
0.3010	, 2.336	, 48.756	, 1.037
0.4010	, 3.512	, 55.029	, 0.879
0.5010	, 3.644	, 45.698	, 0.584
0.6010	, 4.382	, 45.811	, 0.488
0.7010	, 6.657	, 59.668	, 0.545
0.8010	, 7.657	, 60.066	, 0.480
0.9010	, 9.429	, 65.752	, 0.467
1.0010	, 10.638	, 66.773	, 0.427
1.1010	, 11.107	, 63.386	, 0.369
1.2010	, 11.203	, 58.612	, 0.313
1.3010	, 11.766	, 56.822	, 0.280
1.4010	, 12.544	, 56.257	, 0.257
1.5010	, 12.590	, 52.702	, 0.225
1.6010	, 14.365	, 56.377	, 0.226
1.7010	, 16.015	, 59.155	, 0.223
1.8010	, 16.742	, 58.409	, 0.208
1.9010	, 15.071	, 49.813	, 0.168
2.0010	, 14.785	, 46.426	, 0.149
2.1010	, 17.694	, 52.915	, 0.161
2.2010	, 20.086	, 57.340	, 0.167
2.3010	, 20.045	, 54.736	, 0.152
2.4010	, 21.283	, 55.695	, 0.149
2.5010	, 21.889	, 54.991	, 0.141
2.6010	, 21.627	, 52.244	, 0.129
2.7010	, 21.596	, 50.237	, 0.119
2.8010	, 19.832	, 44.488	, 0.102
2.9010	, 24.015	, 52.014	, 0.115
3.0010	, 26.890	, 56.300	, 0.120
3.1010	, 27.304	, 55.323	, 0.114
3.2010	, 26.490	, 51.997	, 0.104
3.3010	, 26.956	, 51.308	, 0.100
3.4010	, 28.922	, 53.431	, 0.101
3.5010	, 28.260	, 50.718	, 0.093
3.6010	, 27.103	, 47.291	, 0.084
3.7010	, 25.900	, 43.971	, 0.076
3.8010	, 23.994	, 39.662	, 0.067
3.9010	, 22.891	, 36.869	, 0.061
4.0010	, 23.375	, 36.708	, 0.059
4.1010	, 24.918	, 38.177	, 0.060
4.2010	, 26.505	, 39.643	, 0.060
4.3010	, 27.784	, 40.588	, 0.060
4.4010	, 28.878	, 41.229	, 0.060
4.5010	, 30.167	, 42.112	, 0.060
4.6010	, 31.882	, 43.538	, 0.061
4.7010	, 33.961	, 45.391	, 0.062
4.8010	, 36.753	, 48.099	, 0.064
4.9010	, 40.415	, 51.813	, 0.068
5.0010	, 44.978	, 56.510	, 0.072
5.1010	, 50.014	, 61.605	, 0.077
5.2010	, 54.598	, 65.959	, 0.081
5.3010	, 58.091	, 68.854	, 0.083
5.4010	, 60.052	, 69.861	, 0.083
5.5010	, 61.352	, 70.076	, 0.082
5.6010	, 62.099	, 69.663	, 0.080
5.7010	, 63.655	, 70.156	, 0.079
5.8010	, 65.231	, 70.653	, 0.078
5.9010	, 65.464	, 69.703	, 0.076
6.0010	, 65.005	, 68.062	, 0.073
6.1010	, 63.806	, 65.712	, 0.069
6.2010	, 61.390	, 62.204	, 0.064
6.3010	, 59.343	, 59.175	, 0.060
6.4010	, 57.702	, 56.640	, 0.057
6.5010	, 55.576	, 53.714	, 0.053
6.6010	, 52.768	, 50.227	, 0.049
6.7010	, 49.472	, 46.387	, 0.044
6.8010	, 48.935	, 45.209	, 0.043
6.9010	, 48.131	, 43.822	, 0.041
7.0010	, 47.085	, 42.257	, 0.039
7.1010	, 45.826	, 40.549	, 0.037
7.2010	, 44.392	, 38.734	, 0.034
7.3010	, 43.026	, 37.028	, 0.032
7.4010	, 43.134	, 36.620	, 0.032
7.5010	, 43.153	, 36.147	, 0.031
7.6010	, 43.098	, 35.626	, 0.030
7.7010	, 42.986	, 35.072	, 0.029
7.8010	, 42.828	, 34.495	, 0.028
7.9010	, 42.636	, 33.906	, 0.027
8.0010	, 42.418	, 33.311	, 0.027
8.1010	, 42.186	, 32.719	, 0.026
8.2010	, 41.949	, 32.139	, 0.025
8.3010	, 41.687	, 31.554	, 0.024
8.4010	, 41.398	, 30.962	, 0.024
8.5010	, 41.080	, 30.363	, 0.023
8.6010	, 40.735	, 29.757	, 0.022
8.7010	, 40.361	, 29.146	, 0.021
8.8010	, 39.963	, 28.530	, 0.021
8.9010	, 39.540	, 27.911	, 0.020
9.0010	, 39.094	, 27.290	, 0.019
