 
PGA:,  0.09 g
PGV:,  15.15 cm/s
PGD:,  8.27 cm
Arias Intensity:,  44.72 cm/s
Significant duration:,  150.63 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.014	, 0.087
0.1010	, 0.024	, 1.510	, 0.096
0.2010	, 0.154	, 4.819	, 0.154
0.3010	, 0.673	, 14.058	, 0.299
0.4010	, 0.883	, 13.840	, 0.221
0.5010	, 2.335	, 29.285	, 0.374
0.6010	, 2.434	, 25.451	, 0.271
0.7010	, 3.351	, 30.038	, 0.274
0.8010	, 4.614	, 36.189	, 0.289
0.9010	, 5.449	, 38.001	, 0.270
1.0010	, 5.785	, 36.313	, 0.232
1.1010	, 5.555	, 31.699	, 0.184
1.2010	, 5.208	, 27.244	, 0.145
1.3010	, 6.578	, 31.770	, 0.156
1.4010	, 5.744	, 25.760	, 0.118
1.5010	, 5.495	, 23.004	, 0.098
1.6010	, 6.098	, 23.933	, 0.096
1.7010	, 7.318	, 27.031	, 0.102
1.8010	, 6.221	, 21.705	, 0.077
1.9010	, 5.566	, 18.396	, 0.062
2.0010	, 6.423	, 20.168	, 0.065
2.1010	, 8.829	, 26.402	, 0.080
2.2010	, 10.870	, 31.029	, 0.090
2.3010	, 12.160	, 33.205	, 0.092
2.4010	, 13.423	, 35.126	, 0.094
2.5010	, 14.339	, 36.025	, 0.092
2.6010	, 14.876	, 35.937	, 0.088
2.7010	, 14.754	, 34.322	, 0.081
2.8010	, 14.310	, 32.100	, 0.073
2.9010	, 13.899	, 30.103	, 0.066
3.0010	, 13.569	, 28.410	, 0.061
3.1010	, 12.411	, 25.147	, 0.052
3.2010	, 10.854	, 21.304	, 0.043
3.3010	, 8.949	, 17.034	, 0.033
3.4010	, 9.052	, 16.722	, 0.031
3.5010	, 9.505	, 17.059	, 0.031
3.6010	, 9.845	, 17.177	, 0.031
3.7010	, 10.015	, 17.002	, 0.029
3.8010	, 9.989	, 16.512	, 0.028
3.9010	, 9.730	, 15.672	, 0.026
4.0010	, 9.210	, 14.463	, 0.023
4.1010	, 9.646	, 14.779	, 0.023
