 
PGA:,  0.10 g
PGV:,  16.72 cm/s
PGD:,  6.78 cm
Arias Intensity:,  55.94 cm/s
Significant duration:,  92.16 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.016	, 0.101
0.1010	, 0.030	, 1.874	, 0.119
0.2010	, 0.180	, 5.618	, 0.179
0.3010	, 0.630	, 13.159	, 0.280
0.4010	, 1.231	, 19.284	, 0.308
0.5010	, 2.475	, 31.036	, 0.397
0.6010	, 3.210	, 33.563	, 0.358
0.7010	, 6.080	, 54.494	, 0.498
0.8010	, 6.550	, 51.377	, 0.411
0.9010	, 5.374	, 37.477	, 0.266
1.0010	, 4.056	, 25.458	, 0.163
1.1010	, 6.979	, 39.826	, 0.232
1.2010	, 8.505	, 44.496	, 0.237
1.3010	, 9.814	, 47.397	, 0.233
1.4010	, 9.247	, 41.469	, 0.190
1.5010	, 7.919	, 33.150	, 0.141
1.6010	, 6.352	, 24.928	, 0.100
1.7010	, 6.949	, 25.670	, 0.097
1.8010	, 7.806	, 27.234	, 0.097
1.9010	, 7.697	, 25.439	, 0.086
2.0010	, 8.440	, 26.503	, 0.085
2.1010	, 7.911	, 23.657	, 0.072
2.2010	, 8.676	, 24.769	, 0.072
2.3010	, 8.454	, 23.086	, 0.064
2.4010	, 7.968	, 20.851	, 0.056
2.5010	, 8.291	, 20.830	, 0.053
2.6010	, 8.974	, 21.678	, 0.053
2.7010	, 9.575	, 22.273	, 0.053
2.8010	, 10.201	, 22.883	, 0.052
2.9010	, 9.809	, 21.244	, 0.047
3.0010	, 8.798	, 18.421	, 0.039
3.1010	, 8.885	, 18.002	, 0.037
3.2010	, 9.534	, 18.715	, 0.037
3.3010	, 9.324	, 17.747	, 0.034
3.4010	, 9.337	, 17.250	, 0.032
3.5010	, 9.561	, 17.160	, 0.031
3.6010	, 9.688	, 16.905	, 0.030
3.7010	, 10.276	, 17.445	, 0.030
3.8010	, 11.329	, 18.728	, 0.032
3.9010	, 11.763	, 18.946	, 0.031
4.0010	, 12.890	, 20.242	, 0.032
4.1010	, 13.319	, 20.406	, 0.032
4.2010	, 13.062	, 19.536	, 0.030
4.3010	, 12.359	, 18.055	, 0.027
4.4010	, 11.477	, 16.385	, 0.024
4.5010	, 10.710	, 14.951	, 0.021
4.6010	, 10.523	, 14.370	, 0.020
4.7010	, 11.572	, 15.467	, 0.021
4.8010	, 12.554	, 16.430	, 0.022
4.9010	, 13.446	, 17.238	, 0.023
5.0010	, 14.214	, 17.858	, 0.023
5.1010	, 15.406	, 18.976	, 0.024
5.2010	, 16.910	, 20.429	, 0.025
5.3010	, 18.837	, 22.327	, 0.027
5.4010	, 20.511	, 23.862	, 0.028
5.5010	, 21.906	, 25.020	, 0.029
5.6010	, 23.149	, 25.968	, 0.030
5.7010	, 24.555	, 27.062	, 0.030
5.8010	, 25.493	, 27.612	, 0.030
5.9010	, 26.031	, 27.717	, 0.030
6.0010	, 26.274	, 27.509	, 0.029
6.1010	, 26.200	, 26.983	, 0.028
6.2010	, 26.006	, 26.351	, 0.027
6.3010	, 26.103	, 26.029	, 0.026
6.4010	, 25.993	, 25.515	, 0.026
