 
PGA:,  0.14 g
PGV:,  29.89 cm/s
PGD:,  28.59 cm
Arias Intensity:,  61.61 cm/s
Significant duration:,  91.92 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.022	, 0.142
0.1010	, 0.038	, 2.394	, 0.152
0.2010	, 0.239	, 7.480	, 0.238
0.3010	, 0.539	, 11.259	, 0.240
0.4010	, 0.944	, 14.798	, 0.236
0.5010	, 1.483	, 18.597	, 0.238
0.6010	, 2.923	, 30.562	, 0.326
0.7010	, 3.711	, 33.260	, 0.304
0.8010	, 3.339	, 26.195	, 0.209
0.9010	, 5.746	, 40.071	, 0.285
1.0010	, 8.913	, 55.949	, 0.358
1.1010	, 12.700	, 72.476	, 0.422
1.2010	, 14.330	, 74.971	, 0.400
1.3010	, 17.351	, 83.795	, 0.413
1.4010	, 20.698	, 92.827	, 0.424
1.5010	, 22.901	, 95.865	, 0.409
1.6010	, 20.939	, 82.175	, 0.329
1.7010	, 17.283	, 63.839	, 0.240
1.8010	, 16.131	, 56.277	, 0.200
1.9010	, 13.890	, 45.910	, 0.155
2.0010	, 14.335	, 45.012	, 0.144
2.1010	, 15.639	, 46.770	, 0.143
2.2010	, 18.502	, 52.819	, 0.154
2.3010	, 22.111	, 60.377	, 0.168
2.4010	, 24.541	, 64.221	, 0.171
2.5010	, 25.219	, 63.357	, 0.162
2.6010	, 28.308	, 68.384	, 0.168
2.7010	, 29.258	, 68.062	, 0.161
2.8010	, 29.361	, 65.862	, 0.151
2.9010	, 29.445	, 63.775	, 0.141
3.0010	, 27.621	, 57.829	, 0.123
3.1010	, 24.808	, 50.266	, 0.104
3.2010	, 21.883	, 42.953	, 0.086
3.3010	, 19.463	, 37.047	, 0.072
3.4010	, 22.215	, 41.041	, 0.077
3.5010	, 26.568	, 47.681	, 0.087
3.6010	, 29.782	, 51.965	, 0.092
3.7010	, 31.226	, 53.013	, 0.092
3.8010	, 29.351	, 48.519	, 0.082
3.9010	, 28.217	, 45.448	, 0.075
4.0010	, 26.842	, 42.152	, 0.067
4.1010	, 24.422	, 37.417	, 0.058
4.2010	, 21.514	, 32.177	, 0.049
4.3010	, 19.899	, 29.070	, 0.043
4.4010	, 19.372	, 27.657	, 0.040
4.5010	, 19.156	, 26.741	, 0.038
4.6010	, 19.365	, 26.444	, 0.037
4.7010	, 19.990	, 26.718	, 0.036
4.8010	, 20.926	, 27.387	, 0.037
4.9010	, 22.013	, 28.221	, 0.037
5.0010	, 23.068	, 28.982	, 0.037
5.1010	, 23.914	, 29.456	, 0.037
5.2010	, 24.408	, 29.487	, 0.036
5.3010	, 24.464	, 28.997	, 0.035
5.4010	, 24.062	, 27.992	, 0.033
5.5010	, 23.233	, 26.536	, 0.031
5.6010	, 22.528	, 25.271	, 0.029
5.7010	, 22.511	, 24.810	, 0.028
5.8010	, 22.224	, 24.071	, 0.027
5.9010	, 21.875	, 23.292	, 0.025
6.0010	, 21.517	, 22.528	, 0.024
6.1010	, 21.496	, 22.138	, 0.023
6.2010	, 22.660	, 22.960	, 0.024
6.3010	, 23.417	, 23.350	, 0.024
6.4010	, 23.910	, 23.470	, 0.023
6.5010	, 24.250	, 23.437	, 0.023
6.6010	, 24.489	, 23.310	, 0.023
6.7010	, 24.640	, 23.103	, 0.022
6.8010	, 24.824	, 22.934	, 0.022
6.9010	, 24.911	, 22.681	, 0.021
7.0010	, 24.741	, 22.204	, 0.020
7.1010	, 24.225	, 21.435	, 0.019
7.2010	, 23.290	, 20.321	, 0.018
7.3010	, 21.911	, 18.857	, 0.017
7.4010	, 22.150	, 18.804	, 0.016
7.5010	, 22.875	, 19.161	, 0.016
7.6010	, 23.552	, 19.469	, 0.016
7.7010	, 24.165	, 19.716	, 0.016
7.8010	, 24.704	, 19.897	, 0.016
7.9010	, 25.164	, 20.011	, 0.016
8.0010	, 25.546	, 20.061	, 0.016
8.1010	, 25.853	, 20.052	, 0.016
8.2010	, 26.093	, 19.991	, 0.016
8.3010	, 26.274	, 19.888	, 0.015
8.4010	, 26.404	, 19.748	, 0.015
8.5010	, 26.490	, 19.579	, 0.015
8.6010	, 26.538	, 19.387	, 0.014
8.7010	, 26.555	, 19.176	, 0.014
8.8010	, 26.543	, 18.950	, 0.014
8.9010	, 26.508	, 18.712	, 0.013
9.0010	, 26.451	, 18.465	, 0.013
9.1010	, 26.377	, 18.210	, 0.013
9.2010	, 26.288	, 17.952	, 0.012
9.3010	, 26.188	, 17.691	, 0.012
9.4010	, 26.081	, 17.431	, 0.012
9.5010	, 25.970	, 17.175	, 0.012
9.6010	, 25.861	, 16.924	, 0.011
9.7010	, 25.757	, 16.682	, 0.011
9.8010	, 25.661	, 16.451	, 0.011
9.9010	, 25.576	, 16.231	, 0.010
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0001126	0.0000000	0.0000000	0.0000000
0.005	-0.0001124	-0.0005518	-0.0000014	0.0000000
0.010	-0.0001123	-0.0011028	-0.0000055	0.0000000
0.015	-0.0001121	-0.0016531	-0.0000124	0.0000000
0.020	-0.0001120	-0.0022027	-0.0000220	0.0000000
0.025	-0.0001118	-0.0027515	-0.0000344	0.0000000
0.030	-0.0001117	-0.0032996	-0.0000496	0.0000000
0.035	-0.0001115	-0.0038469	-0.0000674	0.0000000
0.040	-0.0001114	-0.0043937	-0.0000880	0.0000000
0.045	-0.0001112	-0.0049396	-0.0001114	0.0000000
0.050	-0.0001111	-0.0054848	-0.0001374	0.0000000
0.055	-0.0001109	-0.0060293	-0.0001662	0.0000000
0.060	-0.0001107	-0.0065729	-0.0001977	0.0000000
0.065	-0.0001105	-0.0071156	-0.0002319	0.0000000
0.070	-0.0001104	-0.0076574	-0.0002689	0.0000000
0.075	-0.0001103	-0.0081986	-0.0003085	0.0000000
0.080	-0.0001102	-0.0087393	-0.0003508	0.0000000
0.085	-0.0001101	-0.0092796	-0.0003959	0.0000000
0.090	-0.0001099	-0.0098191	-0.0004436	0.0000000
