 
PGA:,  0.13 g
PGV:,  18.43 cm/s
PGD:,  25.83 cm
Arias Intensity:,  47.73 cm/s
Significant duration:,  88.73 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.020	, 0.129
0.1010	, 0.032	, 2.016	, 0.128
0.2010	, 0.300	, 9.370	, 0.299
0.3010	, 1.016	, 21.203	, 0.451
0.4010	, 1.709	, 26.775	, 0.428
0.5010	, 3.076	, 38.575	, 0.493
0.6010	, 1.724	, 18.027	, 0.192
0.7010	, 2.100	, 18.826	, 0.172
0.8010	, 4.086	, 32.055	, 0.256
0.9010	, 7.025	, 48.989	, 0.348
1.0010	, 8.955	, 56.208	, 0.360
1.1010	, 8.193	, 46.756	, 0.272
1.2010	, 6.913	, 36.167	, 0.193
1.3010	, 8.896	, 42.964	, 0.212
1.4010	, 7.723	, 34.636	, 0.158
1.5010	, 8.255	, 34.555	, 0.147
1.6010	, 8.903	, 34.940	, 0.140
1.7010	, 11.278	, 41.661	, 0.157
1.8010	, 12.766	, 44.537	, 0.158
1.9010	, 11.209	, 37.048	, 0.125
2.0010	, 9.868	, 30.985	, 0.099
2.1010	, 10.754	, 32.160	, 0.098
2.2010	, 12.751	, 36.399	, 0.106
2.3010	, 12.441	, 33.971	, 0.095
2.4010	, 14.111	, 36.926	, 0.099
2.5010	, 18.781	, 47.182	, 0.121
2.6010	, 20.119	, 48.601	, 0.120
2.7010	, 20.027	, 46.587	, 0.110
2.8010	, 22.178	, 49.750	, 0.114
2.9010	, 23.765	, 51.472	, 0.114
3.0010	, 23.106	, 48.378	, 0.103
3.1010	, 21.237	, 43.030	, 0.089
3.2010	, 20.460	, 40.161	, 0.080
3.3010	, 20.676	, 39.355	, 0.076
3.4010	, 21.696	, 40.082	, 0.075
3.5010	, 21.360	, 38.334	, 0.070
3.6010	, 20.958	, 36.569	, 0.065
3.7010	, 19.413	, 32.957	, 0.057
3.8010	, 20.253	, 33.479	, 0.056
3.9010	, 20.046	, 32.288	, 0.053
4.0010	, 19.274	, 30.268	, 0.048
4.1010	, 20.437	, 31.312	, 0.049
4.2010	, 19.958	, 29.850	, 0.046
4.3010	, 18.683	, 27.294	, 0.041
4.4010	, 17.354	, 24.776	, 0.036
4.5010	, 16.217	, 22.638	, 0.032
4.6010	, 15.158	, 20.700	, 0.029
4.7010	, 14.049	, 18.778	, 0.026
4.8010	, 12.834	, 16.796	, 0.022
4.9010	, 13.725	, 17.596	, 0.023
5.0010	, 15.020	, 18.871	, 0.024
5.1010	, 16.550	, 20.386	, 0.026
5.2010	, 18.071	, 21.831	, 0.027
5.3010	, 19.312	, 22.890	, 0.028
5.4010	, 20.085	, 23.365	, 0.028
5.5010	, 22.142	, 25.291	, 0.029
5.6010	, 24.110	, 27.046	, 0.031
5.7010	, 25.112	, 27.676	, 0.031
5.8010	, 25.188	, 27.282	, 0.030
5.9010	, 25.265	, 26.901	, 0.029
6.0010	, 25.081	, 26.260	, 0.028
6.1010	, 24.495	, 25.227	, 0.026
6.2010	, 23.803	, 24.118	, 0.025
6.3010	, 23.663	, 23.596	, 0.024
6.4010	, 24.113	, 23.670	, 0.024
6.5010	, 24.775	, 23.945	, 0.024
6.6010	, 25.197	, 23.984	, 0.023
6.7010	, 25.379	, 23.797	, 0.023
6.8010	, 25.295	, 23.369	, 0.022
6.9010	, 24.921	, 22.690	, 0.021
7.0010	, 24.247	, 21.761	, 0.020
7.1010	, 23.257	, 20.578	, 0.019
7.2010	, 21.953	, 19.155	, 0.017
7.3010	, 20.658	, 17.778	, 0.016
7.4010	, 19.942	, 16.930	, 0.015
7.5010	, 19.170	, 16.058	, 0.014
7.6010	, 20.207	, 16.704	, 0.014
7.7010	, 21.214	, 17.308	, 0.014
7.8010	, 22.154	, 17.844	, 0.015
7.9010	, 23.013	, 18.301	, 0.015
8.0010	, 23.781	, 18.675	, 0.015
8.1010	, 24.454	, 18.966	, 0.015
8.2010	, 25.031	, 19.177	, 0.015
8.3010	, 25.515	, 19.313	, 0.015
8.4010	, 25.911	, 19.379	, 0.015
8.5010	, 26.224	, 19.382	, 0.015
8.6010	, 26.460	, 19.330	, 0.014
8.7010	, 26.626	, 19.227	, 0.014
8.8010	, 26.729	, 19.083	, 0.014
8.9010	, 26.776	, 18.901	, 0.014
9.0010	, 26.771	, 18.688	, 0.013
9.1010	, 26.723	, 18.449	, 0.013
9.2010	, 26.638	, 18.190	, 0.013
9.3010	, 26.521	, 17.916	, 0.012
9.4010	, 26.379	, 17.631	, 0.012
9.5010	, 26.219	, 17.339	, 0.012
9.6010	, 26.627	, 17.426	, 0.012
