 
PGA:,  0.12 g
PGV:,  29.85 cm/s
PGD:,  26.29 cm
Arias Intensity:,  59.51 cm/s
Significant duration:,  97.21 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.018	, 0.118
0.1010	, 0.038	, 2.375	, 0.151
0.2010	, 0.174	, 5.440	, 0.173
0.3010	, 0.402	, 8.388	, 0.178
0.4010	, 1.048	, 16.421	, 0.262
0.5010	, 1.436	, 18.010	, 0.230
0.6010	, 1.746	, 18.256	, 0.195
0.7010	, 2.005	, 17.973	, 0.164
0.8010	, 2.495	, 19.568	, 0.156
0.9010	, 2.579	, 17.983	, 0.128
1.0010	, 4.261	, 26.748	, 0.171
1.1010	, 5.042	, 28.773	, 0.167
1.2010	, 4.541	, 23.754	, 0.127
1.3010	, 5.640	, 27.237	, 0.134
1.4010	, 8.332	, 37.365	, 0.171
1.5010	, 10.134	, 42.419	, 0.181
1.6010	, 11.481	, 45.056	, 0.180
1.7010	, 13.645	, 50.402	, 0.190
1.8010	, 11.011	, 38.413	, 0.137
1.9010	, 13.326	, 44.044	, 0.148
2.0010	, 13.798	, 43.327	, 0.139
2.1010	, 15.204	, 45.469	, 0.139
2.2010	, 16.367	, 46.722	, 0.136
2.3010	, 22.385	, 61.124	, 0.170
2.4010	, 27.113	, 70.952	, 0.189
2.5010	, 24.281	, 60.999	, 0.156
2.6010	, 23.676	, 57.194	, 0.141
2.7010	, 27.101	, 63.045	, 0.149
2.8010	, 30.187	, 67.714	, 0.155
2.9010	, 30.450	, 65.950	, 0.146
3.0010	, 32.397	, 67.829	, 0.145
3.1010	, 33.563	, 68.004	, 0.140
3.2010	, 31.118	, 61.080	, 0.122
3.3010	, 33.353	, 63.484	, 0.123
3.4010	, 37.101	, 68.542	, 0.129
3.5010	, 42.605	, 76.462	, 0.140
3.6010	, 52.628	, 91.827	, 0.163
3.7010	, 65.700	, 111.539	, 0.193
3.8010	, 76.179	, 125.927	, 0.212
3.9010	, 79.671	, 128.323	, 0.211
4.0010	, 77.269	, 121.344	, 0.194
4.1010	, 74.365	, 113.936	, 0.178
4.2010	, 75.486	, 112.901	, 0.172
4.3010	, 80.837	, 118.092	, 0.176
4.4010	, 85.428	, 121.963	, 0.177
4.5010	, 86.541	, 120.807	, 0.172
4.6010	, 83.061	, 113.429	, 0.158
4.7010	, 75.559	, 100.990	, 0.138
4.8010	, 66.427	, 86.935	, 0.116
4.9010	, 59.369	, 76.112	, 0.099
