 
PGA:,  0.15 g
PGV:,  14.76 cm/s
PGD:,  8.24 cm
Arias Intensity:,  43.68 cm/s
Significant duration:,  117.33 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.154
0.1010	, 0.041	, 2.547	, 0.162
0.2010	, 0.265	, 8.282	, 0.264
0.3010	, 0.633	, 13.209	, 0.281
0.4010	, 2.080	, 32.592	, 0.521
0.5010	, 3.013	, 37.781	, 0.483
0.6010	, 3.918	, 40.960	, 0.437
0.7010	, 3.733	, 33.458	, 0.306
0.8010	, 2.928	, 22.968	, 0.184
0.9010	, 2.931	, 20.442	, 0.145
1.0010	, 2.769	, 17.381	, 0.111
1.1010	, 2.899	, 16.542	, 0.096
1.2010	, 2.691	, 14.078	, 0.075
1.3010	, 2.108	, 10.181	, 0.050
1.4010	, 2.663	, 11.943	, 0.055
1.5010	, 2.605	, 10.907	, 0.047
1.6010	, 3.634	, 14.263	, 0.057
1.7010	, 4.137	, 15.281	, 0.058
1.8010	, 5.570	, 19.432	, 0.069
1.9010	, 5.787	, 19.128	, 0.064
2.0010	, 6.044	, 18.979	, 0.061
2.1010	, 5.702	, 17.053	, 0.052
2.2010	, 5.279	, 15.070	, 0.044
2.3010	, 5.539	, 15.124	, 0.042
2.4010	, 6.528	, 17.084	, 0.046
2.5010	, 7.075	, 17.775	, 0.046
2.6010	, 7.654	, 18.490	, 0.046
2.7010	, 7.566	, 17.601	, 0.042
2.8010	, 6.974	, 15.643	, 0.036
2.9010	, 6.791	, 14.709	, 0.032
3.0010	, 7.857	, 16.450	, 0.035
3.1010	, 9.212	, 18.666	, 0.039
3.2010	, 10.852	, 21.302	, 0.043
3.3010	, 12.294	, 23.401	, 0.045
3.4010	, 13.250	, 24.478	, 0.046
3.5010	, 13.826	, 24.813	, 0.045
3.6010	, 13.900	, 24.253	, 0.043
3.7010	, 13.658	, 23.187	, 0.040
3.8010	, 13.260	, 21.919	, 0.037
3.9010	, 12.815	, 20.641	, 0.034
4.0010	, 12.593	, 19.776	, 0.032
4.1010	, 12.842	, 19.675	, 0.031
4.2010	, 13.604	, 20.346	, 0.031
4.3010	, 14.839	, 21.678	, 0.032
4.4010	, 16.375	, 23.378	, 0.034
4.5010	, 17.973	, 25.089	, 0.036
4.6010	, 19.431	, 26.536	, 0.037
4.7010	, 20.622	, 27.563	, 0.038
4.8010	, 21.884	, 28.640	, 0.038
4.9010	, 23.569	, 30.216	, 0.039
5.0010	, 25.077	, 31.506	, 0.040
5.1010	, 26.332	, 32.434	, 0.041
5.2010	, 27.248	, 32.917	, 0.041
5.3010	, 27.887	, 33.054	, 0.040
5.4010	, 28.234	, 32.845	, 0.039
5.5010	, 28.161	, 32.166	, 0.037
5.6010	, 27.588	, 30.948	, 0.035
5.7010	, 27.022	, 29.781	, 0.033
5.8010	, 27.222	, 29.485	, 0.033
5.9010	, 27.259	, 29.024	, 0.032
6.0010	, 27.269	, 28.551	, 0.030
6.1010	, 26.941	, 27.746	, 0.029
6.2010	, 26.295	, 26.643	, 0.028
6.3010	, 25.393	, 25.322	, 0.026
6.4010	, 24.325	, 23.877	, 0.024
6.5010	, 23.688	, 22.895	, 0.023
6.6010	, 23.335	, 22.211	, 0.022
6.7010	, 22.848	, 21.423	, 0.020
6.8010	, 22.303	, 20.605	, 0.019
6.9010	, 21.739	, 19.792	, 0.018
7.0010	, 21.134	, 18.967	, 0.017
7.1010	, 20.471	, 18.113	, 0.016
7.2010	, 19.748	, 17.231	, 0.015
7.3010	, 19.469	, 16.755	, 0.015
7.4010	, 19.511	, 16.564	, 0.014
7.5010	, 19.084	, 15.986	, 0.014
7.6010	, 18.706	, 15.463	, 0.013
7.7010	, 18.016	, 14.699	, 0.012
7.8010	, 17.091	, 13.766	, 0.011
7.9010	, 16.807	, 13.366	, 0.011
8.0010	, 16.507	, 12.963	, 0.010
8.1010	, 16.196	, 12.562	, 0.010
8.2010	, 15.882	, 12.168	, 0.010
8.3010	, 15.568	, 11.784	, 0.009
8.4010	, 15.259	, 11.413	, 0.009
8.5010	, 14.959	, 11.056	, 0.008
8.6010	, 14.744	, 10.771	, 0.008
8.7010	, 14.775	, 10.670	, 0.008
8.8010	, 14.758	, 10.536	, 0.008
8.9010	, 14.693	, 10.371	, 0.007
9.0010	, 14.543	, 10.152	, 0.007
9.1010	, 14.286	, 9.863	, 0.007
9.2010	, 13.946	, 9.524	, 0.007
9.3010	, 13.620	, 9.201	, 0.006
9.4010	, 13.580	, 9.076	, 0.006
9.5010	, 13.558	, 8.966	, 0.006
9.6010	, 13.551	, 8.868	, 0.006
9.7010	, 13.562	, 8.784	, 0.006
9.8010	, 13.588	, 8.711	, 0.006
9.9010	, 13.629	, 8.649	, 0.006
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000048	0.0000000	0.0000000	0.0000000
0.004	0.0000069	0.0000040	0.0000000	0.0000000
0.008	0.0000035	0.0000245	0.0000001	0.0000000
0.012	-0.0000015	0.0000284	0.0000002	0.0000000
0.016	-0.0000021	0.0000214	0.0000003	0.0000000
0.020	-0.0000006	0.0000162	0.0000003	0.0000000
0.024	0.0000004	0.0000159	0.0000004	0.0000000
0.028	0.0000001	0.0000170	0.0000005	0.0000000
0.032	-0.0000003	0.0000167	0.0000005	0.0000000
0.036	-0.0000005	0.0000152	0.0000006	0.0000000
0.040	-0.0000003	0.0000137	0.0000007	0.0000000
0.044	-0.0000002	0.0000128	0.0000007	0.0000000
0.048	-0.0000002	0.0000120	0.0000008	0.0000000
0.052	-0.0000003	0.0000111	0.0000008	0.0000000
0.056	-0.0000002	0.0000101	0.0000009	0.0000000
0.060	-0.0000003	0.0000091	0.0000009	0.0000000
0.064	-0.0000002	0.0000081	0.0000009	0.0000000
0.068	-0.0000003	0.0000070	0.0000010	0.0000000
0.072	-0.0000003	0.0000059	0.0000010	0.0000000
0.076	-0.0000003	0.0000047	0.0000010	0.0000000
0.080	-0.0000002	0.0000036	0.0000010	0.0000000
0.084	-0.0000003	0.0000025	0.0000010	0.0000000
0.088	-0.0000003	0.0000015	0.0000010	0.0000000
0.092	-0.0000003	0.0000003	0.0000010	0.0000000
0.096	-0.0000003	-0.0000008	0.0000010	0.0000000
