 
PGA:,  0.25 g
PGV:,  43.65 cm/s
PGD:,  11.27 cm
Arias Intensity:,  176.13 cm/s
Significant duration:,  91.45 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.039	, 0.251
0.1010	, 0.083	, 5.191	, 0.329
0.2010	, 0.407	, 12.711	, 0.405
0.3010	, 1.412	, 29.478	, 0.627
0.4010	, 2.817	, 44.135	, 0.705
0.5010	, 3.175	, 39.820	, 0.509
0.6010	, 7.362	, 76.962	, 0.820
0.7010	, 6.939	, 62.199	, 0.568
0.8010	, 12.823	, 100.584	, 0.804
0.9010	, 17.116	, 119.362	, 0.849
1.0010	, 15.558	, 97.654	, 0.625
1.1010	, 17.534	, 100.062	, 0.582
1.2010	, 19.974	, 104.498	, 0.557
1.3010	, 28.549	, 137.875	, 0.679
1.4010	, 31.868	, 142.920	, 0.653
1.5010	, 31.989	, 133.904	, 0.571
1.6010	, 30.269	, 118.792	, 0.475
1.7010	, 26.671	, 98.517	, 0.371
1.8010	, 23.219	, 81.005	, 0.288
1.9010	, 22.393	, 74.013	, 0.249
2.0010	, 22.421	, 70.402	, 0.225
2.1010	, 21.527	, 64.377	, 0.196
2.2010	, 19.668	, 56.147	, 0.163
2.3010	, 17.986	, 49.112	, 0.137
2.4010	, 18.029	, 47.179	, 0.126
2.5010	, 18.428	, 46.296	, 0.119
2.6010	, 19.094	, 46.126	, 0.114
2.7010	, 19.742	, 45.924	, 0.109
2.8010	, 20.170	, 45.245	, 0.103
2.9010	, 20.325	, 44.022	, 0.097
3.0010	, 20.243	, 42.384	, 0.090
3.1010	, 19.985	, 40.494	, 0.084
3.2010	, 19.612	, 38.496	, 0.077
3.3010	, 19.178	, 36.504	, 0.071
3.4010	, 18.717	, 34.579	, 0.065
3.5010	, 18.252	, 32.756	, 0.060
3.6010	, 18.082	, 31.550	, 0.056
3.7010	, 17.812	, 30.240	, 0.052
3.8010	, 16.794	, 27.761	, 0.047
3.9010	, 16.225	, 26.133	, 0.043
4.0010	, 16.428	, 25.798	, 0.041
4.1010	, 17.078	, 26.165	, 0.041
