 
PGA:,  0.45 g
PGV:,  40.24 cm/s
PGD:,  30.29 cm
Arias Intensity:,  655.42 cm/s
Significant duration:,  96.05 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.070	, 0.447
0.1010	, 0.284	, 17.667	, 1.120
0.2010	, 1.119	, 34.992	, 1.115
0.3010	, 2.712	, 56.610	, 1.205
0.4010	, 3.609	, 56.552	, 0.903
0.5010	, 5.468	, 68.572	, 0.877
0.6010	, 9.842	, 102.890	, 1.097
0.7010	, 11.285	, 101.153	, 0.924
0.8010	, 10.398	, 81.564	, 0.652
0.9010	, 11.653	, 81.261	, 0.578
1.0010	, 14.324	, 89.910	, 0.575
1.1010	, 12.313	, 70.270	, 0.409
1.2010	, 14.979	, 78.366	, 0.418
1.3010	, 13.033	, 62.944	, 0.310
1.4010	, 14.613	, 65.535	, 0.300
1.5010	, 13.914	, 58.245	, 0.249
1.6010	, 15.243	, 59.822	, 0.239
1.7010	, 16.122	, 59.552	, 0.224
1.8010	, 17.394	, 60.684	, 0.216
1.9010	, 18.848	, 62.297	, 0.210
2.0010	, 17.343	, 54.457	, 0.174
2.1010	, 16.869	, 50.449	, 0.154
2.2010	, 16.673	, 47.596	, 0.139
2.3010	, 15.749	, 43.005	, 0.120
2.4010	, 13.865	, 36.284	, 0.097
2.5010	, 14.857	, 37.325	, 0.096
2.6010	, 17.604	, 42.527	, 0.105
2.7010	, 19.525	, 45.421	, 0.108
2.8010	, 19.037	, 42.704	, 0.098
2.9010	, 17.265	, 37.394	, 0.083
3.0010	, 16.896	, 35.376	, 0.076
3.1010	, 17.898	, 36.265	, 0.075
3.2010	, 19.505	, 38.286	, 0.077
3.3010	, 20.929	, 39.837	, 0.077
3.4010	, 21.427	, 39.585	, 0.075
3.5010	, 21.280	, 38.190	, 0.070
3.6010	, 22.694	, 39.598	, 0.070
3.7010	, 23.003	, 39.052	, 0.068
3.8010	, 22.446	, 37.103	, 0.063
3.9010	, 21.425	, 34.509	, 0.057
4.0010	, 20.339	, 31.940	, 0.051
4.1010	, 19.455	, 29.807	, 0.047
4.2010	, 18.888	, 28.250	, 0.043
4.3010	, 18.607	, 27.182	, 0.040
4.4010	, 18.473	, 26.374	, 0.038
4.5010	, 18.312	, 25.563	, 0.036
4.6010	, 17.968	, 24.537	, 0.034
4.7010	, 17.341	, 23.177	, 0.032
4.8010	, 16.773	, 21.951	, 0.029
4.9010	, 15.758	, 20.202	, 0.026
5.0010	, 16.350	, 20.542	, 0.026
5.1010	, 17.479	, 21.530	, 0.027
5.2010	, 18.517	, 22.370	, 0.028
5.3010	, 19.428	, 23.028	, 0.028
5.4010	, 20.189	, 23.487	, 0.028
5.5010	, 20.793	, 23.750	, 0.028
5.6010	, 21.246	, 23.834	, 0.027
5.7010	, 21.563	, 23.765	, 0.027
5.8010	, 21.761	, 23.570	, 0.026
5.9010	, 21.855	, 23.271	, 0.025
6.0010	, 21.860	, 22.887	, 0.024
6.1010	, 21.785	, 22.435	, 0.024
6.2010	, 21.642	, 21.929	, 0.023
6.3010	, 21.440	, 21.379	, 0.022
6.4010	, 21.391	, 20.998	, 0.021
6.5010	, 21.534	, 20.812	, 0.021
6.6010	, 21.628	, 20.587	, 0.020
6.7010	, 22.114	, 20.735	, 0.020
6.8010	, 22.856	, 21.116	, 0.020
6.9010	, 23.548	, 21.440	, 0.020
7.0010	, 24.199	, 21.718	, 0.020
7.1010	, 24.817	, 21.959	, 0.020
7.2010	, 25.407	, 22.169	, 0.020
7.3010	, 25.973	, 22.352	, 0.020
