 
PGA:,  0.14 g
PGV:,  11.18 cm/s
PGD:,  4.38 cm
Arias Intensity:,  53.29 cm/s
Significant duration:,  88.17 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.021	, 0.137
0.1010	, 0.040	, 2.484	, 0.158
0.2010	, 0.259	, 8.087	, 0.258
0.3010	, 0.704	, 14.692	, 0.313
0.4010	, 1.587	, 24.864	, 0.397
0.5010	, 2.594	, 32.536	, 0.416
0.6010	, 4.655	, 48.667	, 0.519
0.7010	, 3.170	, 28.414	, 0.260
0.8010	, 3.524	, 27.640	, 0.221
0.9010	, 4.190	, 29.218	, 0.208
1.0010	, 3.504	, 21.993	, 0.141
1.1010	, 2.981	, 17.011	, 0.099
1.2010	, 3.171	, 16.589	, 0.088
1.3010	, 3.098	, 14.964	, 0.074
1.4010	, 3.250	, 14.577	, 0.067
1.5010	, 3.546	, 14.842	, 0.063
1.6010	, 3.612	, 14.176	, 0.057
1.7010	, 3.968	, 14.659	, 0.055
1.8010	, 4.620	, 16.117	, 0.057
1.9010	, 4.466	, 14.761	, 0.050
2.0010	, 3.739	, 11.739	, 0.038
2.1010	, 3.284	, 9.821	, 0.030
2.2010	, 3.426	, 9.780	, 0.028
2.3010	, 3.967	, 10.833	, 0.030
2.4010	, 4.739	, 12.402	, 0.033
2.5010	, 5.800	, 14.570	, 0.037
2.6010	, 6.329	, 15.288	, 0.038
2.7010	, 6.165	, 14.342	, 0.034
2.8010	, 5.766	, 12.933	, 0.030
2.9010	, 5.390	, 11.675	, 0.026
3.0010	, 5.677	, 11.886	, 0.025
3.1010	, 5.889	, 11.932	, 0.025
3.2010	, 5.986	, 11.750	, 0.024
3.3010	, 5.841	, 11.117	, 0.022
3.4010	, 5.407	, 9.990	, 0.019
3.5010	, 4.920	, 8.830	, 0.016
3.6010	, 4.995	, 8.716	, 0.016
3.7010	, 5.034	, 8.546	, 0.015
3.8010	, 5.039	, 8.330	, 0.014
