 
PGA:,  0.30 g
PGV:,  45.15 cm/s
PGD:,  14.84 cm
Arias Intensity:,  195.38 cm/s
Significant duration:,  198.84 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.047	, 0.300
0.1010	, 0.086	, 5.332	, 0.338
0.2010	, 0.423	, 13.235	, 0.422
0.3010	, 1.163	, 24.279	, 0.517
0.4010	, 3.452	, 54.093	, 0.864
0.5010	, 3.223	, 40.426	, 0.517
0.6010	, 7.011	, 73.302	, 0.781
0.7010	, 6.840	, 61.312	, 0.560
0.8010	, 12.653	, 99.254	, 0.794
0.9010	, 24.370	, 169.944	, 1.208
1.0010	, 28.149	, 176.690	, 1.131
1.1010	, 21.270	, 121.383	, 0.706
1.2010	, 19.169	, 100.284	, 0.535
1.3010	, 21.650	, 104.560	, 0.515
1.4010	, 22.898	, 102.690	, 0.469
1.5010	, 19.084	, 79.885	, 0.341
1.6010	, 21.746	, 85.342	, 0.341
1.7010	, 22.437	, 82.878	, 0.312
1.8010	, 21.975	, 76.666	, 0.273
1.9010	, 22.016	, 72.766	, 0.245
2.0010	, 21.528	, 67.597	, 0.216
2.1010	, 19.080	, 57.061	, 0.174
2.2010	, 16.499	, 47.101	, 0.137
2.3010	, 15.996	, 43.680	, 0.122
2.4010	, 15.455	, 40.444	, 0.108
2.5010	, 14.412	, 36.206	, 0.093
2.6010	, 15.112	, 36.505	, 0.090
2.7010	, 16.773	, 39.019	, 0.093
2.8010	, 23.013	, 51.623	, 0.118
2.9010	, 27.837	, 60.290	, 0.133
3.0010	, 29.669	, 62.117	, 0.133
3.1010	, 28.700	, 58.152	, 0.120
3.2010	, 26.938	, 52.876	, 0.106
3.3010	, 26.462	, 50.369	, 0.098
3.4010	, 25.935	, 47.914	, 0.090
3.5010	, 24.692	, 44.314	, 0.081
3.6010	, 22.184	, 38.708	, 0.069
3.7010	, 18.604	, 31.584	, 0.055
3.8010	, 19.297	, 31.898	, 0.054
3.9010	, 19.839	, 31.953	, 0.052
4.0010	, 19.657	, 30.869	, 0.049
4.1010	, 18.797	, 28.799	, 0.045
4.2010	, 17.929	, 26.815	, 0.041
4.3010	, 19.331	, 28.240	, 0.042
4.4010	, 20.641	, 29.469	, 0.043
4.5010	, 22.282	, 31.105	, 0.044
4.6010	, 23.145	, 31.607	, 0.044
4.7010	, 23.084	, 30.854	, 0.042
4.8010	, 23.680	, 30.991	, 0.041
4.9010	, 25.666	, 32.905	, 0.043
5.0010	, 27.476	, 34.520	, 0.044
5.1010	, 29.074	, 35.812	, 0.045
5.2010	, 30.437	, 36.770	, 0.045
5.3010	, 31.552	, 37.398	, 0.045
5.4010	, 32.413	, 37.707	, 0.045
5.5010	, 33.024	, 37.719	, 0.044
5.6010	, 33.392	, 37.459	, 0.043
5.7010	, 33.532	, 36.956	, 0.042
5.8010	, 33.459	, 36.240	, 0.040
5.9010	, 33.192	, 35.342	, 0.038
6.0010	, 32.755	, 34.295	, 0.037
6.1010	, 32.170	, 33.131	, 0.035
6.2010	, 31.463	, 31.880	, 0.033
6.3010	, 30.659	, 30.573	, 0.031
6.4010	, 29.782	, 29.234	, 0.029
6.5010	, 28.854	, 27.887	, 0.027
6.6010	, 27.895	, 26.552	, 0.026
6.7010	, 26.924	, 25.246	, 0.024
6.8010	, 26.596	, 24.571	, 0.023
6.9010	, 26.681	, 24.292	, 0.023
7.0010	, 26.589	, 23.863	, 0.022
7.1010	, 26.354	, 23.319	, 0.021
7.2010	, 26.883	, 23.456	, 0.021
7.3010	, 27.718	, 23.854	, 0.021
7.4010	, 28.298	, 24.024	, 0.021
7.5010	, 28.660	, 24.007	, 0.020
7.6010	, 28.841	, 23.841	, 0.020
7.7010	, 28.859	, 23.546	, 0.020
7.8010	, 28.726	, 23.137	, 0.019
7.9010	, 28.459	, 22.631	, 0.018
8.0010	, 28.075	, 22.047	, 0.018
8.1010	, 27.592	, 21.401	, 0.017
8.2010	, 27.025	, 20.705	, 0.016
8.3010	, 26.386	, 19.972	, 0.015
8.4010	, 25.691	, 19.215	, 0.015
8.5010	, 25.703	, 18.998	, 0.014
8.6010	, 25.777	, 18.831	, 0.014
8.7010	, 26.210	, 18.927	, 0.014
8.8010	, 25.965	, 18.537	, 0.013
8.9010	, 25.030	, 17.668	, 0.013
9.0010	, 25.311	, 17.668	, 0.013
9.1010	, 25.716	, 17.754	, 0.012
