 
PGA:,  0.16 g
PGV:,  56.81 cm/s
PGD:,  44.05 cm
Arias Intensity:,  69.38 cm/s
Significant duration:,  90.41 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.025	, 0.162
0.1010	, 0.051	, 3.145	, 0.199
0.2010	, 0.245	, 7.649	, 0.244
0.3010	, 0.841	, 17.549	, 0.373
0.4010	, 1.997	, 31.291	, 0.500
0.5010	, 2.456	, 30.800	, 0.394
0.6010	, 2.689	, 28.112	, 0.300
0.7010	, 2.623	, 23.512	, 0.215
0.8010	, 4.329	, 33.960	, 0.272
0.9010	, 5.846	, 40.768	, 0.290
1.0010	, 5.488	, 34.448	, 0.220
1.1010	, 7.616	, 43.462	, 0.253
1.2010	, 8.747	, 45.760	, 0.244
1.3010	, 8.477	, 40.940	, 0.202
1.4010	, 8.400	, 37.672	, 0.172
1.5010	, 6.475	, 27.104	, 0.116
1.6010	, 8.346	, 32.756	, 0.131
1.7010	, 10.637	, 39.290	, 0.148
1.8010	, 13.192	, 46.023	, 0.164
1.9010	, 13.690	, 45.250	, 0.152
2.0010	, 12.746	, 40.024	, 0.128
2.1010	, 12.702	, 37.988	, 0.116
2.2010	, 14.052	, 40.115	, 0.117
2.3010	, 13.851	, 37.821	, 0.105
2.4010	, 16.055	, 42.015	, 0.112
2.5010	, 21.148	, 53.129	, 0.136
2.6010	, 26.865	, 64.898	, 0.160
2.7010	, 31.108	, 72.364	, 0.172
2.8010	, 33.675	, 75.539	, 0.173
2.9010	, 35.661	, 77.238	, 0.171
3.0010	, 37.648	, 78.824	, 0.168
3.1010	, 38.794	, 78.603	, 0.162
3.2010	, 40.180	, 78.870	, 0.158
3.3010	, 43.499	, 82.796	, 0.161
3.4010	, 45.071	, 83.267	, 0.157
3.5010	, 45.395	, 81.469	, 0.149
3.6010	, 45.506	, 79.401	, 0.141
3.7010	, 46.794	, 79.442	, 0.137
3.8010	, 50.053	, 82.739	, 0.139
3.9010	, 54.966	, 88.531	, 0.145
4.0010	, 60.545	, 95.081	, 0.152
4.1010	, 65.844	, 100.881	, 0.158
4.2010	, 70.331	, 105.189	, 0.160
4.3010	, 73.924	, 107.993	, 0.161
4.4010	, 77.063	, 110.021	, 0.160
4.5010	, 80.294	, 112.086	, 0.159
4.6010	, 83.464	, 113.979	, 0.159
4.7010	, 86.633	, 115.790	, 0.158
4.8010	, 89.742	, 117.447	, 0.157
4.9010	, 93.087	, 119.340	, 0.156
5.0010	, 96.698	, 121.490	, 0.156
5.1010	, 100.377	, 123.640	, 0.155
5.2010	, 104.287	, 125.986	, 0.155
5.3010	, 108.287	, 128.351	, 0.155
5.4010	, 111.701	, 129.946	, 0.154
5.5010	, 114.315	, 130.569	, 0.152
5.6010	, 116.478	, 130.664	, 0.149
5.7010	, 118.427	, 130.521	, 0.147
5.8010	, 119.780	, 129.737	, 0.143
5.9010	, 120.489	, 128.293	, 0.139
6.0010	, 120.606	, 126.278	, 0.135
6.1010	, 120.256	, 123.847	, 0.130
6.2010	, 119.712	, 121.298	, 0.125
6.3010	, 119.188	, 118.851	, 0.121
6.4010	, 118.314	, 116.136	, 0.116
6.5010	, 117.005	, 113.085	, 0.111
6.6010	, 115.312	, 109.760	, 0.106
6.7010	, 113.382	, 106.313	, 0.102
6.8010	, 111.339	, 102.862	, 0.097
6.9010	, 109.318	, 99.531	, 0.092
7.0010	, 107.593	, 96.561	, 0.088
7.1010	, 105.890	, 93.695	, 0.085
7.2010	, 104.253	, 90.965	, 0.081
7.3010	, 102.715	, 88.396	, 0.078
7.4010	, 101.305	, 86.004	, 0.074
7.5010	, 100.046	, 83.803	, 0.072
