 
PGA:,  0.18 g
PGV:,  43.98 cm/s
PGD:,  43.68 cm
Arias Intensity:,  149.89 cm/s
Significant duration:,  39.70 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.028	, 0.182
0.1010	, 0.071	, 4.395	, 0.279
0.2010	, 0.448	, 14.017	, 0.447
0.3010	, 0.935	, 19.508	, 0.415
0.4010	, 2.079	, 32.577	, 0.520
0.5010	, 3.471	, 43.534	, 0.557
0.6010	, 4.116	, 43.034	, 0.459
0.7010	, 4.322	, 38.738	, 0.354
0.8010	, 7.563	, 59.328	, 0.474
0.9010	, 9.018	, 62.888	, 0.447
1.0010	, 12.105	, 75.979	, 0.486
1.1010	, 11.735	, 66.971	, 0.390
1.2010	, 12.636	, 66.108	, 0.353
1.3010	, 17.120	, 82.679	, 0.407
1.4010	, 19.530	, 87.586	, 0.400
1.5010	, 15.802	, 66.148	, 0.282
1.6010	, 17.582	, 69.003	, 0.276
1.7010	, 16.642	, 61.471	, 0.231
1.8010	, 17.909	, 62.479	, 0.222
1.9010	, 28.626	, 94.614	, 0.319
2.0010	, 38.087	, 119.593	, 0.383
2.1010	, 37.251	, 111.400	, 0.340
2.2010	, 33.261	, 94.951	, 0.276
2.3010	, 40.426	, 110.388	, 0.307
2.4010	, 38.589	, 100.983	, 0.269
2.5010	, 36.998	, 92.948	, 0.238
2.6010	, 37.399	, 90.344	, 0.222
2.7010	, 37.083	, 86.264	, 0.205
2.8010	, 40.102	, 89.957	, 0.206
2.9010	, 42.949	, 93.023	, 0.205
3.0010	, 44.267	, 92.681	, 0.198
3.1010	, 51.600	, 104.551	, 0.216
3.2010	, 59.318	, 116.434	, 0.233
3.3010	, 63.354	, 120.590	, 0.234
3.4010	, 63.670	, 117.627	, 0.222
3.5010	, 61.110	, 109.673	, 0.201
3.6010	, 64.580	, 112.682	, 0.200
3.7010	, 67.895	, 115.266	, 0.199
3.8010	, 69.550	, 114.969	, 0.194
3.9010	, 70.664	, 113.816	, 0.187
4.0010	, 71.680	, 112.567	, 0.180
4.1010	, 72.842	, 111.603	, 0.174
4.2010	, 74.310	, 111.141	, 0.169
4.3010	, 78.034	, 113.998	, 0.170
4.4010	, 85.449	, 121.993	, 0.178
4.5010	, 93.117	, 129.987	, 0.185
4.6010	, 100.075	, 136.664	, 0.190
4.7010	, 105.034	, 140.384	, 0.191
4.8010	, 113.713	, 148.820	, 0.199
4.9010	, 121.633	, 155.936	, 0.204
5.0010	, 128.966	, 162.031	, 0.208
5.1010	, 135.159	, 166.482	, 0.209
5.2010	, 140.026	, 169.162	, 0.208
5.3010	, 143.762	, 170.398	, 0.206
5.4010	, 146.287	, 170.181	, 0.202
5.5010	, 147.556	, 168.537	, 0.196
5.6010	, 147.641	, 165.623	, 0.189
5.7010	, 146.915	, 161.918	, 0.182
5.8010	, 145.185	, 157.252	, 0.174
5.9010	, 142.095	, 151.298	, 0.164
6.0010	, 142.564	, 149.268	, 0.159
6.1010	, 144.111	, 148.414	, 0.156
6.2010	, 144.875	, 146.795	, 0.152
6.3010	, 144.637	, 144.228	, 0.147
6.4010	, 143.381	, 140.742	, 0.141
6.5010	, 141.434	, 136.695	, 0.135
6.6010	, 139.373	, 132.663	, 0.129
6.7010	, 136.826	, 128.295	, 0.123
6.8010	, 133.591	, 123.420	, 0.116
6.9010	, 129.718	, 118.105	, 0.110
7.0010	, 128.093	, 114.960	, 0.105
7.1010	, 126.240	, 111.701	, 0.101
7.2010	, 124.214	, 108.382	, 0.096
7.3010	, 122.080	, 105.061	, 0.092
7.4010	, 119.874	, 101.768	, 0.088
7.5010	, 117.672	, 98.567	, 0.084
7.6010	, 115.570	, 95.533	, 0.080
7.7010	, 113.553	, 92.647	, 0.077
7.8010	, 111.612	, 89.896	, 0.074
7.9010	, 109.714	, 87.249	, 0.071
8.0010	, 107.829	, 84.678	, 0.068
8.1010	, 105.948	, 82.174	, 0.065
8.2010	, 104.069	, 79.732	, 0.062
8.3010	, 102.191	, 77.350	, 0.060
8.4010	, 100.312	, 75.024	, 0.057
8.5010	, 98.438	, 72.757	, 0.055
8.6010	, 97.457	, 71.194	, 0.053
8.7010	, 98.280	, 70.970	, 0.052
8.8010	, 99.172	, 70.800	, 0.052
8.9010	, 100.115	, 70.671	, 0.051
9.0010	, 101.095	, 70.570	, 0.050
9.1010	, 102.099	, 70.487	, 0.050
9.2010	, 103.109	, 70.411	, 0.049
9.3010	, 104.107	, 70.328	, 0.048
9.4010	, 105.075	, 70.227	, 0.048
9.5010	, 105.995	, 70.096	, 0.047
9.6010	, 106.851	, 69.927	, 0.047
9.7010	, 107.633	, 69.712	, 0.046
9.8010	, 108.330	, 69.448	, 0.045
9.9010	, 108.936	, 69.131	, 0.045
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001903	0.0000000	0.0000000	0.0000000
0.005	0.0001901	0.0009328	0.0000023	0.0000000
0.010	0.0001899	0.0018648	0.0000093	0.0000000
0.015	0.0001898	0.0027961	0.0000210	0.0000000
0.020	0.0001896	0.0037266	0.0000373	0.0000000
0.025	0.0001895	0.0046564	0.0000582	0.0000000
0.030	0.0001893	0.0055855	0.0000838	0.0000000
0.035	0.0001892	0.0065137	0.0001141	0.0000000
0.040	0.0001891	0.0074413	0.0001490	0.0000000
0.045	0.0001889	0.0083683	0.0001885	0.0000000
0.050	0.0001888	0.0092946	0.0002327	0.0000000
0.055	0.0001886	0.0102202	0.0002815	0.0000000
0.060	0.0001883	0.0111446	0.0003349	0.0000000
0.065	0.0001881	0.0120679	0.0003929	0.0000000
0.070	0.0001879	0.0129901	0.0004555	0.0000000
0.075	0.0001877	0.0139113	0.0005228	0.0000000
0.080	0.0001876	0.0148318	0.0005947	0.0000000
0.085	0.0001876	0.0157519	0.0006711	0.0000000
0.090	0.0001875	0.0166718	0.0007522	0.0000000
0.095	0.0001873	0.0175911	0.0008378	0.0000000
0.100	0.0001869	0.0185089	0.0009281	0.0000000
0.105	0.0001868	0.0194255	0.0010229	0.0000000
0.110	0.0001869	0.0203422	0.0011223	0.0000000
0.115	0.0001868	0.0212587	0.0012263	0.0000000
0.120	0.0001864	0.0221738	0.0013349	0.0000000
0.125	0.0001861	0.0230873	0.0014481	0.0000000
0.130	0.0001859	0.0239997	0.0015658	0.0000000
0.135	0.0001851	0.0249094	0.0016881	0.0000000
0.140	0.0001851	0.0258174	0.0018149	0.0000001
0.145	0.0001857	0.0267269	0.0019462	0.0000001
0.150	0.0001855	0.0276374	0.0020821	0.0000001
0.155	0.0001848	0.0285456	0.0022226	0.0000001
0.160	0.0001844	0.0294510	0.0023676	0.0000001
0.165	0.0001842	0.0303550	0.0025171	0.0000001
0.170	0.0001844	0.0312591	0.0026711	0.0000001
0.175	0.0001844	0.0321636	0.0028297	0.0000001
0.180	0.0001839	0.0330669	0.0029928	0.0000001
0.185	0.0001841	0.0339695	0.0031604	0.0000001
0.190	0.0001846	0.0348736	0.0033325	0.0000001
0.195	0.0001850	0.0357798	0.0035091	0.0000001
0.200	0.0001855	0.0366885	0.0036903	0.0000001
0.205	0.0001848	0.0375967	0.0038760	0.0000001
0.210	0.0001830	0.0384987	0.0040662	0.0000001
0.215	0.0001829	0.0393962	0.0042610	0.0000001
0.220	0.0001839	0.0402958	0.0044602	0.0000001
0.225	0.0001837	0.0411974	0.0046639	0.0000001
0.230	0.0001817	0.0420936	0.0048722	0.0000001
0.235	0.0001806	0.0429822	0.0050848	0.0000001
0.240	0.0001822	0.0438721	0.0053020	0.0000001
0.245	0.0001837	0.0447695	0.0055236	0.0000001
0.250	0.0001833	0.0456697	0.0057497	0.0000001
0.255	0.0001823	0.0465663	0.0059803	0.0000001
0.260	0.0001820	0.0474596	0.0062153	0.0000001
0.265	0.0001811	0.0483500	0.0064549	0.0000001
0.270	0.0001806	0.0492368	0.0066988	0.0000001
0.275	0.0001806	0.0501227	0.0069472	0.0000001
0.280	0.0001805	0.0510084	0.0072001	0.0000001
0.285	0.0001791	0.0518904	0.0074573	0.0000001
0.290	0.0001785	0.0527674	0.0077190	0.0000001
0.295	0.0001808	0.0536485	0.0079850	0.0000001
0.300	0.0001834	0.0545417	0.0082555	0.0000001
0.305	0.0001840	0.0554427	0.0085304	0.0000001
0.310	0.0001820	0.0563402	0.0088099	0.0000001
0.315	0.0001793	0.0572263	0.0090938	0.0000001
0.320	0.0001796	0.0581064	0.0093821	0.0000001
0.325	0.0001812	0.0589913	0.0096749	0.0000001
0.330	0.0001797	0.0598762	0.0099720	0.0000001
0.335	0.0001790	0.0607559	0.0102736	0.0000001
0.340	0.0001789	0.0616336	0.0105796	0.0000001
0.345	0.0001775	0.0625076	0.0108900	0.0000001
0.350	0.0001787	0.0633810	0.0112047	0.0000001
0.355	0.0001793	0.0642591	0.0115238	0.0000001
0.360	0.0001798	0.0651397	0.0118473	0.0000001
0.365	0.0001813	0.0660253	0.0121752	0.0000001
0.370	0.0001799	0.0669113	0.0125075	0.0000001
0.375	0.0001769	0.0677863	0.0128443	0.0000001
0.380	0.0001768	0.0686537	0.0131854	0.0000001
0.385	0.0001763	0.0695197	0.0135308	0.0000001
0.390	0.0001775	0.0703875	0.0138806	0.0000001
0.395	0.0001784	0.0712604	0.0142347	0.0000001
0.400	0.0001779	0.0721342	0.0145932	0.0000001
0.405	0.0001791	0.0730097	0.0149560	0.0000001
0.410	0.0001788	0.0738874	0.0153233	0.0000001
0.415	0.0001788	0.0747644	0.0156949	0.0000001
0.420	0.0001820	0.0756494	0.0160709	0.0000001
0.425	0.0001815	0.0765409	0.0164514	0.0000001
0.430	0.0001736	0.0774116	0.0168363	0.0000001
0.435	0.0001680	0.0782493	0.0172255	0.0000002
0.440	0.0001701	0.0790784	0.0176188	0.0000002
0.445	0.0001724	0.0799183	0.0180163	0.0000002
0.450	0.0001662	0.0807487	0.0184179	0.0000002
0.455	0.0001671	0.0815660	0.0188237	0.0000002
0.460	0.0001776	0.0824112	0.0192337	0.0000002
0.465	0.0001801	0.0832884	0.0196479	0.0000002
0.470	0.0001736	0.0841558	0.0200665	0.0000002
0.475	0.0001683	0.0849942	0.0204894	0.0000002
0.480	0.0001697	0.0858230	0.0209164	0.0000002
0.485	0.0001731	0.0866636	0.0213477	0.0000002
0.490	0.0001720	0.0875099	0.0217831	0.0000002
0.495	0.0001690	0.0883462	0.0222227	0.0000002
0.500	0.0001707	0.0891791	0.0226665	0.0000002
0.505	0.0001705	0.0900158	0.0231145	0.0000002
0.510	0.0001671	0.0908438	0.0235667	0.0000002
0.515	0.0001698	0.0916702	0.0240230	0.0000002
0.520	0.0001782	0.0925237	0.0244834	0.0000002
0.525	0.0001806	0.0934035	0.0249483	0.0000002
0.530	0.0001781	0.0942831	0.0254175	0.0000002
0.535	0.0001735	0.0951454	0.0258911	0.0000002
0.540	0.0001692	0.0959861	0.0263689	0.0000002
0.545	0.0001701	0.0968182	0.0268509	0.0000002
0.550	0.0001704	0.0976532	0.0273371	0.0000002
0.555	0.0001692	0.0984860	0.0278274	0.0000002
0.560	0.0001683	0.0993136	0.0283219	0.0000002
0.565	0.0001733	0.1001513	0.0288206	0.0000002
0.570	0.0001767	0.1010097	0.0293235	0.0000002
0.575	0.0001731	0.1018676	0.0298307	0.0000002
0.580	0.0001676	0.1027033	0.0303421	0.0000002
0.585	0.0001702	0.1035319	0.0308577	0.0000002
0.590	0.0001743	0.1043769	0.0313775	0.0000002
0.595	0.0001697	0.1052208	0.0319015	0.0000002
0.600	0.0001613	0.1060327	0.0324296	0.0000002
0.605	0.0001618	0.1068252	0.0329617	0.0000002
0.610	0.0001633	0.1076226	0.0334979	0.0000002
0.615	0.0001643	0.1084261	0.0340380	0.0000002
0.620	0.0001719	0.1092505	0.0345822	0.0000002
0.625	0.0001790	0.1101109	0.0351306	0.0000002
0.630	0.0001729	0.1109738	0.0356833	0.0000002
0.635	0.0001654	0.1118034	0.0362402	0.0000002
0.640	0.0001684	0.1126220	0.0368013	0.0000002
0.645	0.0001696	0.1134509	0.0373665	0.0000002
0.650	0.0001722	0.1142893	0.0379358	0.0000002
0.655	0.0001690	0.1151260	0.0385094	0.0000002
0.660	0.0001620	0.1159376	0.0390870	0.0000002
0.665	0.0001704	0.1167528	0.0396687	0.0000002
0.670	0.0001750	0.1175999	0.0402546	0.0000002
0.675	0.0001648	0.1184334	0.0408447	0.0000002
0.680	0.0001590	0.1192277	0.0414389	0.0000002
0.685	0.0001614	0.1200135	0.0420370	0.0000002
0.690	0.0001598	0.1208011	0.0426390	0.0000002
0.695	0.0001580	0.1215804	0.0432450	0.0000002
0.700	0.0001562	0.1223510	0.0438548	0.0000002
0.705	0.0001619	0.1231313	0.0444685	0.0000002
0.710	0.0001529	0.1239035	0.0450861	0.0000002
0.715	0.0001489	0.1246438	0.0457074	0.0000002
0.720	0.0001640	0.1254113	0.0463326	0.0000002
0.725	0.0001672	0.1262236	0.0469617	0.0000002
0.730	0.0001649	0.1270382	0.0475948	0.0000002
0.735	0.0001676	0.1278538	0.0482321	0.0000002
0.740	0.0001653	0.1286704	0.0488734	0.0000002
0.745	0.0001643	0.1294787	0.0495187	0.0000002
