 
PGA:,  0.15 g
PGV:,  20.81 cm/s
PGD:,  10.16 cm
Arias Intensity:,  79.88 cm/s
Significant duration:,  108.58 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.023	, 0.145
0.1010	, 0.069	, 4.310	, 0.273
0.2010	, 0.294	, 9.193	, 0.293
0.3010	, 0.677	, 14.127	, 0.301
0.4010	, 1.130	, 17.708	, 0.283
0.5010	, 1.535	, 19.246	, 0.246
0.6010	, 2.085	, 21.801	, 0.232
0.7010	, 2.787	, 24.981	, 0.228
0.8010	, 3.665	, 28.746	, 0.230
0.9010	, 5.068	, 35.344	, 0.251
1.0010	, 4.113	, 25.818	, 0.165
1.1010	, 5.125	, 29.247	, 0.170
1.2010	, 4.975	, 26.028	, 0.139
1.3010	, 8.160	, 39.409	, 0.194
1.4010	, 9.637	, 43.222	, 0.198
1.5010	, 8.028	, 33.606	, 0.143
1.6010	, 11.448	, 44.927	, 0.180
1.7010	, 13.075	, 48.298	, 0.182
1.8010	, 15.770	, 55.018	, 0.196
1.9010	, 20.530	, 67.856	, 0.229
2.0010	, 22.197	, 69.700	, 0.223
2.1010	, 22.028	, 65.876	, 0.201
2.2010	, 21.069	, 60.145	, 0.175
2.3010	, 21.036	, 57.443	, 0.160
2.4010	, 22.672	, 59.329	, 0.158
2.5010	, 20.925	, 52.569	, 0.135
2.6010	, 17.376	, 41.974	, 0.103
2.7010	, 17.053	, 39.670	, 0.094
2.8010	, 17.407	, 39.048	, 0.089
2.9010	, 18.270	, 39.571	, 0.087
3.0010	, 19.112	, 40.016	, 0.085
3.1010	, 19.570	, 39.652	, 0.082
3.2010	, 20.066	, 39.387	, 0.079
3.3010	, 21.396	, 40.725	, 0.079
3.4010	, 22.974	, 42.443	, 0.080
3.5010	, 23.445	, 42.076	, 0.077
3.6010	, 23.217	, 40.509	, 0.072
3.7010	, 23.012	, 39.068	, 0.068
3.8010	, 23.615	, 39.036	, 0.066
3.9010	, 23.934	, 38.549	, 0.063
4.0010	, 24.198	, 38.001	, 0.061
4.1010	, 24.314	, 37.251	, 0.058
4.2010	, 24.232	, 36.242	, 0.055
4.3010	, 23.996	, 35.055	, 0.052
4.4010	, 23.664	, 33.784	, 0.049
4.5010	, 23.309	, 32.538	, 0.046
4.6010	, 23.034	, 31.455	, 0.044
4.7010	, 22.852	, 30.543	, 0.042
4.8010	, 22.764	, 29.791	, 0.040
4.9010	, 22.779	, 29.203	, 0.038
5.0010	, 22.895	, 28.764	, 0.037
5.1010	, 23.091	, 28.443	, 0.036
5.2010	, 23.333	, 28.187	, 0.035
5.3010	, 23.683	, 28.071	, 0.034
5.4010	, 24.309	, 28.279	, 0.034
5.5010	, 23.930	, 27.333	, 0.032
5.6010	, 23.987	, 26.908	, 0.031
5.7010	, 23.948	, 26.394	, 0.030
5.8010	, 23.816	, 25.795	, 0.028
5.9010	, 23.672	, 25.205	, 0.027
6.0010	, 23.660	, 24.772	, 0.026
6.1010	, 23.497	, 24.198	, 0.025
6.2010	, 23.126	, 23.433	, 0.024
6.3010	, 22.623	, 22.559	, 0.023
6.4010	, 22.008	, 21.603	, 0.022
6.5010	, 21.316	, 20.602	, 0.020
6.6010	, 20.600	, 19.608	, 0.019
6.7010	, 20.475	, 19.198	, 0.018
6.8010	, 20.301	, 18.755	, 0.018
6.9010	, 20.082	, 18.284	, 0.017
7.0010	, 19.827	, 17.794	, 0.016
7.1010	, 19.558	, 17.305	, 0.016
7.2010	, 19.283	, 16.826	, 0.015
7.3010	, 19.044	, 16.389	, 0.014
7.4010	, 18.803	, 15.963	, 0.014
7.5010	, 18.553	, 15.541	, 0.013
7.6010	, 18.300	, 15.127	, 0.013
7.7010	, 18.044	, 14.722	, 0.012
7.8010	, 17.879	, 14.400	, 0.012
7.9010	, 17.782	, 14.141	, 0.011
8.0010	, 17.692	, 13.894	, 0.011
8.1010	, 17.611	, 13.659	, 0.011
8.2010	, 17.538	, 13.437	, 0.010
