 
PGA:,  0.23 g
PGV:,  59.82 cm/s
PGD:,  65.18 cm
Arias Intensity:,  207.33 cm/s
Significant duration:,  37.19 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.036	, 0.228
0.1010	, 0.099	, 6.162	, 0.391
0.2010	, 0.477	, 14.911	, 0.475
0.3010	, 0.968	, 20.202	, 0.430
0.4010	, 1.793	, 28.098	, 0.449
0.5010	, 2.734	, 34.288	, 0.438
0.6010	, 3.729	, 38.983	, 0.415
0.7010	, 5.109	, 45.789	, 0.418
0.8010	, 6.772	, 53.120	, 0.425
0.9010	, 10.153	, 70.801	, 0.503
1.0010	, 11.804	, 74.090	, 0.474
1.1010	, 14.708	, 83.938	, 0.488
1.2010	, 13.810	, 72.248	, 0.385
1.3010	, 12.925	, 62.421	, 0.307
1.4010	, 14.679	, 65.832	, 0.301
1.5010	, 17.153	, 71.800	, 0.306
1.6010	, 18.133	, 71.163	, 0.285
1.7010	, 21.611	, 79.827	, 0.301
1.8010	, 26.947	, 94.009	, 0.334
1.9010	, 37.391	, 123.586	, 0.416
2.0010	, 42.794	, 134.375	, 0.430
2.1010	, 37.267	, 111.449	, 0.340
2.2010	, 40.119	, 114.529	, 0.333
2.3010	, 42.036	, 114.784	, 0.320
2.4010	, 42.977	, 112.467	, 0.300
2.5010	, 43.562	, 109.440	, 0.280
2.6010	, 44.155	, 106.664	, 0.263
2.7010	, 44.498	, 103.513	, 0.245
2.8010	, 44.663	, 100.187	, 0.229
2.9010	, 44.778	, 96.982	, 0.214
3.0010	, 44.959	, 94.131	, 0.201
3.1010	, 45.175	, 91.532	, 0.189
3.2010	, 45.439	, 89.192	, 0.178
3.3010	, 45.809	, 87.194	, 0.169
3.4010	, 46.268	, 85.479	, 0.161
3.5010	, 46.784	, 83.962	, 0.154
3.6010	, 48.953	, 85.415	, 0.152
3.7010	, 58.606	, 99.495	, 0.172
3.8010	, 62.419	, 103.181	, 0.174
3.9010	, 59.547	, 95.909	, 0.157
4.0010	, 52.888	, 83.056	, 0.133
4.1010	, 51.970	, 79.624	, 0.124
4.2010	, 52.090	, 77.908	, 0.119
4.3010	, 53.045	, 77.491	, 0.115
4.4010	, 53.980	, 77.066	, 0.112
4.5010	, 54.872	, 76.599	, 0.109
4.6010	, 55.896	, 76.333	, 0.106
4.7010	, 57.004	, 76.190	, 0.104
4.8010	, 57.872	, 75.739	, 0.101
4.9010	, 58.554	, 75.068	, 0.098
5.0010	, 59.014	, 74.144	, 0.095
5.1010	, 59.202	, 72.922	, 0.092
5.2010	, 59.405	, 71.766	, 0.088
5.3010	, 60.829	, 72.099	, 0.087
5.4010	, 61.987	, 72.111	, 0.086
5.5010	, 63.218	, 72.207	, 0.084
5.6010	, 64.244	, 72.069	, 0.082
5.7010	, 66.502	, 73.293	, 0.082
5.8010	, 71.344	, 77.274	, 0.085
5.9010	, 73.744	, 78.520	, 0.085
6.0010	, 78.786	, 82.491	, 0.088
6.1010	, 82.830	, 85.304	, 0.090
6.2010	, 86.002	, 87.142	, 0.090
6.3010	, 88.437	, 88.187	, 0.090
6.4010	, 89.675	, 88.025	, 0.088
6.5010	, 89.815	, 86.806	, 0.086
6.6010	, 89.056	, 84.769	, 0.082
6.7010	, 87.778	, 82.305	, 0.079
6.8010	, 86.162	, 79.602	, 0.075
6.9010	, 85.117	, 77.496	, 0.072
7.0010	, 83.946	, 75.339	, 0.069
7.1010	, 83.319	, 73.723	, 0.066
7.2010	, 83.037	, 72.454	, 0.064
7.3010	, 82.346	, 70.866	, 0.062
7.4010	, 81.269	, 68.995	, 0.060
7.5010	, 79.840	, 66.878	, 0.057
7.6010	, 78.062	, 64.528	, 0.054
7.7010	, 76.110	, 62.098	, 0.052
7.8010	, 75.860	, 61.100	, 0.050
7.9010	, 75.271	, 59.859	, 0.049
8.0010	, 74.316	, 58.360	, 0.047
8.1010	, 73.041	, 56.651	, 0.045
8.2010	, 71.549	, 54.817	, 0.043
8.3010	, 69.834	, 52.859	, 0.041
8.4010	, 69.523	, 51.997	, 0.040
8.5010	, 69.601	, 51.443	, 0.039
8.6010	, 69.670	, 50.895	, 0.038
8.7010	, 69.725	, 50.350	, 0.037
8.8010	, 69.763	, 49.805	, 0.036
8.9010	, 69.780	, 49.257	, 0.035
9.0010	, 69.776	, 48.708	, 0.035
9.1010	, 69.756	, 48.159	, 0.034
9.2010	, 69.916	, 47.744	, 0.033
9.3010	, 70.101	, 47.356	, 0.033
9.4010	, 70.265	, 46.962	, 0.032
9.5010	, 70.409	, 46.563	, 0.031
9.6010	, 70.533	, 46.159	, 0.031
9.7010	, 70.638	, 45.751	, 0.030
9.8010	, 70.724	, 45.339	, 0.030
9.9010	, 70.792	, 44.924	, 0.029
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001394	0.0000000	0.0000000	0.0000000
0.005	0.0001391	0.0006831	0.0000017	0.0000000
0.010	0.0001389	0.0013648	0.0000068	0.0000000
0.015	0.0001386	0.0020453	0.0000154	0.0000000
0.020	0.0001384	0.0027245	0.0000273	0.0000000
0.025	0.0001381	0.0034026	0.0000426	0.0000000
0.030	0.0001378	0.0040793	0.0000613	0.0000000
0.035	0.0001376	0.0047548	0.0000834	0.0000000
0.040	0.0001373	0.0054289	0.0001088	0.0000000
0.045	0.0001371	0.0061018	0.0001377	0.0000000
0.050	0.0001368	0.0067735	0.0001699	0.0000000
0.055	0.0001365	0.0074439	0.0002054	0.0000000
0.060	0.0001363	0.0081130	0.0002443	0.0000000
0.065	0.0001360	0.0087809	0.0002865	0.0000000
