 
PGA:,  0.10 g
PGV:,  14.83 cm/s
PGD:,  21.32 cm
Arias Intensity:,  25.74 cm/s
Significant duration:,  92.17 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.016	, 0.103
0.1010	, 0.035	, 2.153	, 0.137
0.2010	, 0.204	, 6.385	, 0.203
0.3010	, 0.463	, 9.660	, 0.206
0.4010	, 1.121	, 17.567	, 0.281
0.5010	, 1.902	, 23.848	, 0.305
0.6010	, 2.592	, 27.097	, 0.289
0.7010	, 3.373	, 30.229	, 0.276
0.8010	, 3.347	, 26.255	, 0.210
0.9010	, 2.738	, 19.091	, 0.136
1.0010	, 2.975	, 18.675	, 0.119
1.1010	, 3.248	, 18.536	, 0.108
1.2010	, 4.458	, 23.323	, 0.124
1.3010	, 6.245	, 30.162	, 0.148
1.4010	, 6.334	, 28.405	, 0.130
1.5010	, 5.305	, 22.205	, 0.095
1.6010	, 4.388	, 17.220	, 0.069
1.7010	, 5.297	, 19.565	, 0.074
1.8010	, 5.986	, 20.882	, 0.074
1.9010	, 5.562	, 18.383	, 0.062
2.0010	, 6.445	, 20.238	, 0.065
2.1010	, 9.212	, 27.548	, 0.084
2.2010	, 10.952	, 31.265	, 0.091
2.3010	, 10.387	, 28.364	, 0.079
2.4010	, 8.437	, 22.078	, 0.059
2.5010	, 10.826	, 27.198	, 0.070
2.6010	, 14.252	, 34.427	, 0.085
2.7010	, 18.077	, 42.050	, 0.100
2.8010	, 18.294	, 41.036	, 0.094
2.9010	, 16.994	, 36.808	, 0.081
3.0010	, 16.655	, 34.871	, 0.074
3.1010	, 17.176	, 34.802	, 0.072
3.2010	, 18.493	, 36.299	, 0.073
3.3010	, 18.745	, 35.680	, 0.069
3.4010	, 17.086	, 31.566	, 0.059
3.5010	, 14.463	, 25.957	, 0.047
3.6010	, 12.225	, 21.331	, 0.038
3.7010	, 12.002	, 20.376	, 0.035
3.8010	, 13.099	, 21.653	, 0.036
3.9010	, 13.777	, 22.191	, 0.036
4.0010	, 13.469	, 21.152	, 0.034
4.1010	, 12.954	, 19.848	, 0.031
4.2010	, 13.031	, 19.489	, 0.030
4.3010	, 13.573	, 19.829	, 0.030
4.4010	, 14.003	, 19.992	, 0.029
4.5010	, 14.035	, 19.592	, 0.028
4.6010	, 13.690	, 18.695	, 0.026
4.7010	, 13.887	, 18.561	, 0.025
4.8010	, 13.880	, 18.165	, 0.024
4.9010	, 13.298	, 17.048	, 0.022
5.0010	, 13.139	, 16.507	, 0.021
5.1010	, 13.741	, 16.925	, 0.021
5.2010	, 14.910	, 18.012	, 0.022
5.3010	, 15.773	, 18.696	, 0.023
5.4010	, 16.157	, 18.796	, 0.022
5.5010	, 16.429	, 18.765	, 0.022
5.6010	, 16.834	, 18.884	, 0.022
5.7010	, 19.661	, 21.669	, 0.024
5.8010	, 22.112	, 23.950	, 0.026
5.9010	, 23.664	, 25.197	, 0.027
6.0010	, 24.367	, 25.513	, 0.027
6.1010	, 24.352	, 25.080	, 0.026
6.2010	, 23.837	, 24.153	, 0.025
6.3010	, 23.015	, 22.950	, 0.023
6.4010	, 22.021	, 21.616	, 0.022
6.5010	, 20.920	, 20.219	, 0.020
6.6010	, 19.954	, 18.993	, 0.018
6.7010	, 20.370	, 19.100	, 0.018
6.8010	, 20.643	, 19.071	, 0.018
6.9010	, 20.703	, 18.850	, 0.017
7.0010	, 20.517	, 18.414	, 0.017
7.1010	, 20.061	, 17.750	, 0.016
7.2010	, 19.330	, 16.866	, 0.015
7.3010	, 18.376	, 15.815	, 0.014
7.4010	, 17.290	, 14.678	, 0.013
7.5010	, 16.444	, 13.774	, 0.012
7.6010	, 17.371	, 14.359	, 0.012
7.7010	, 18.265	, 14.903	, 0.012
7.8010	, 19.110	, 15.392	, 0.013
7.9010	, 19.893	, 15.820	, 0.013
8.0010	, 20.608	, 16.183	, 0.013
8.1010	, 21.251	, 16.483	, 0.013
8.2010	, 21.823	, 16.720	, 0.013
8.3010	, 22.327	, 16.900	, 0.013
8.4010	, 22.765	, 17.026	, 0.013
8.5010	, 23.142	, 17.105	, 0.013
8.6010	, 23.464	, 17.141	, 0.013
8.7010	, 23.735	, 17.140	, 0.013
8.8010	, 23.962	, 17.107	, 0.012
8.9010	, 24.501	, 17.295	, 0.012
9.0010	, 25.088	, 17.513	, 0.012
9.1010	, 25.424	, 17.552	, 0.012
9.2010	, 25.497	, 17.412	, 0.012
9.3010	, 25.304	, 17.094	, 0.012
9.4010	, 24.978	, 16.694	, 0.011
9.5010	, 25.069	, 16.579	, 0.011
9.6010	, 25.151	, 16.459	, 0.011
9.7010	, 25.226	, 16.338	, 0.011
9.8010	, 25.344	, 16.247	, 0.011
9.9010	, 26.336	, 16.713	, 0.011
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000630	0.0000000	0.0000000	0.0000000
0.005	-0.0000629	-0.0003089	-0.0000008	0.0000000
0.010	-0.0000628	-0.0006173	-0.0000031	0.0000000
0.015	-0.0000627	-0.0009252	-0.0000069	0.0000000
0.020	-0.0000626	-0.0012325	-0.0000123	0.0000000
0.025	-0.0000625	-0.0015394	-0.0000193	0.0000000
0.030	-0.0000624	-0.0018457	-0.0000277	0.0000000
0.035	-0.0000623	-0.0021515	-0.0000377	0.0000000
0.040	-0.0000622	-0.0024568	-0.0000492	0.0000000
0.045	-0.0000621	-0.0027615	-0.0000623	0.0000000
0.050	-0.0000620	-0.0030656	-0.0000769	0.0000000
0.055	-0.0000619	-0.0033693	-0.0000929	0.0000000
0.060	-0.0000618	-0.0036726	-0.0001106	0.0000000
0.065	-0.0000617	-0.0039754	-0.0001297	0.0000000
0.070	-0.0000616	-0.0042779	-0.0001503	0.0000000
0.075	-0.0000615	-0.0045798	-0.0001724	0.0000000
0.080	-0.0000613	-0.0048809	-0.0001961	0.0000000
0.085	-0.0000612	-0.0051815	-0.0002213	0.0000000
0.090	-0.0000611	-0.0054816	-0.0002479	0.0000000
0.095	-0.0000611	-0.0057812	-0.0002761	0.0000000
0.100	-0.0000609	-0.0060804	-0.0003057	0.0000000
0.105	-0.0000607	-0.0063787	-0.0003369	0.0000000
0.110	-0.0000606	-0.0066761	-0.0003695	0.0000000
0.115	-0.0000606	-0.0069731	-0.0004036	0.0000000
0.120	-0.0000606	-0.0072702	-0.0004392	0.0000000
0.125	-0.0000604	-0.0075668	-0.0004763	0.0000000
0.130	-0.0000603	-0.0078627	-0.0005149	0.0000000
0.135	-0.0000604	-0.0081585	-0.0005550	0.0000000
0.140	-0.0000603	-0.0084545	-0.0005965	0.0000000
0.145	-0.0000601	-0.0087498	-0.0006395	0.0000000
0.150	-0.0000600	-0.0090442	-0.0006840	0.0000000
0.155	-0.0000597	-0.0093377	-0.0007299	0.0000000
0.160	-0.0000595	-0.0096299	-0.0007774	0.0000000
0.165	-0.0000594	-0.0099215	-0.0008262	0.0000000
0.170	-0.0000595	-0.0102130	-0.0008766	0.0000000
0.175	-0.0000596	-0.0105049	-0.0009284	0.0000000
0.180	-0.0000595	-0.0107969	-0.0009816	0.0000000
0.185	-0.0000592	-0.0110881	-0.0010363	0.0000000
0.190	-0.0000592	-0.0113785	-0.0010925	0.0000000
0.195	-0.0000592	-0.0116689	-0.0011501	0.0000000
0.200	-0.0000589	-0.0119585	-0.0012092	0.0000000
0.205	-0.0000584	-0.0122463	-0.0012697	0.0000000
0.210	-0.0000585	-0.0125329	-0.0013317	0.0000000
0.215	-0.0000591	-0.0128212	-0.0013950	0.0000000
0.220	-0.0000592	-0.0131113	-0.0014599	0.0000000
0.225	-0.0000584	-0.0133995	-0.0015261	0.0000000
0.230	-0.0000580	-0.0136849	-0.0015939	0.0000001
0.235	-0.0000583	-0.0139701	-0.0016630	0.0000001
0.240	-0.0000582	-0.0142558	-0.0017336	0.0000001
0.245	-0.0000582	-0.0145414	-0.0018056	0.0000001
0.250	-0.0000585	-0.0148278	-0.0018790	0.0000001
0.255	-0.0000585	-0.0151148	-0.0019538	0.0000001
0.260	-0.0000583	-0.0154011	-0.0020301	0.0000001
0.265	-0.0000579	-0.0156861	-0.0021078	0.0000001
0.270	-0.0000574	-0.0159689	-0.0021870	0.0000001
0.275	-0.0000567	-0.0162488	-0.0022675	0.0000001
0.280	-0.0000563	-0.0165260	-0.0023495	0.0000001
0.285	-0.0000566	-0.0168028	-0.0024328	0.0000001
0.290	-0.0000571	-0.0170816	-0.0025175	0.0000001
0.295	-0.0000569	-0.0173610	-0.0026036	0.0000001
0.300	-0.0000565	-0.0176391	-0.0026911	0.0000001
0.305	-0.0000568	-0.0179169	-0.0027800	0.0000001
0.310	-0.0000573	-0.0181967	-0.0028703	0.0000001
0.315	-0.0000569	-0.0184768	-0.0029620	0.0000001
0.320	-0.0000561	-0.0187539	-0.0030550	0.0000001
0.325	-0.0000556	-0.0190277	-0.0031495	0.0000001
0.330	-0.0000557	-0.0193006	-0.0032453	0.0000001
0.335	-0.0000556	-0.0195737	-0.0033425	0.0000001
0.340	-0.0000553	-0.0198457	-0.0034410	0.0000001
0.345	-0.0000560	-0.0201188	-0.0035410	0.0000001
0.350	-0.0000570	-0.0203960	-0.0036422	0.0000001
0.355	-0.0000570	-0.0206754	-0.0037449	0.0000001
0.360	-0.0000556	-0.0209515	-0.0038490	0.0000001
0.365	-0.0000550	-0.0212228	-0.0039544	0.0000001
