 
PGA:,  0.15 g
PGV:,  20.57 cm/s
PGD:,  9.80 cm
Arias Intensity:,  38.48 cm/s
Significant duration:,  35.95 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.152
0.1010	, 0.050	, 3.106	, 0.197
0.2010	, 0.286	, 8.940	, 0.285
0.3010	, 0.935	, 19.513	, 0.415
0.4010	, 1.221	, 19.132	, 0.306
0.5010	, 2.439	, 30.586	, 0.391
0.6010	, 1.588	, 16.601	, 0.177
0.7010	, 2.045	, 18.328	, 0.167
0.8010	, 2.783	, 21.834	, 0.175
0.9010	, 4.927	, 34.356	, 0.244
1.0010	, 7.121	, 44.695	, 0.286
1.1010	, 6.567	, 37.478	, 0.218
1.2010	, 7.332	, 38.357	, 0.205
1.3010	, 9.497	, 45.866	, 0.226
1.4010	, 8.621	, 38.663	, 0.177
1.5010	, 8.264	, 34.595	, 0.148
1.6010	, 6.874	, 26.979	, 0.108
1.7010	, 8.257	, 30.498	, 0.115
1.8010	, 8.085	, 28.208	, 0.100
1.9010	, 6.882	, 22.746	, 0.077
2.0010	, 5.659	, 17.769	, 0.057
2.1010	, 5.356	, 16.017	, 0.049
2.2010	, 6.016	, 17.175	, 0.050
2.3010	, 6.939	, 18.949	, 0.053
2.4010	, 7.987	, 20.901	, 0.056
2.5010	, 9.110	, 22.887	, 0.059
2.6010	, 10.226	, 24.703	, 0.061
2.7010	, 11.335	, 26.367	, 0.063
2.8010	, 11.835	, 26.548	, 0.061
2.9010	, 11.788	, 25.532	, 0.056
3.0010	, 13.740	, 28.766	, 0.061
3.1010	, 14.711	, 29.808	, 0.062
3.2010	, 14.953	, 29.350	, 0.059
3.3010	, 14.926	, 28.410	, 0.055
3.4010	, 15.644	, 28.901	, 0.054
3.5010	, 18.661	, 33.490	, 0.061
3.6010	, 21.123	, 36.856	, 0.066
3.7010	, 24.684	, 41.906	, 0.073
3.8010	, 26.756	, 44.228	, 0.075
3.9010	, 27.140	, 43.713	, 0.072
4.0010	, 27.098	, 42.555	, 0.068
4.1010	, 26.057	, 39.922	, 0.062
4.2010	, 24.066	, 35.995	, 0.055
4.3010	, 21.747	, 31.769	, 0.047
4.4010	, 20.168	, 28.793	, 0.042
4.5010	, 18.638	, 26.018	, 0.037
4.6010	, 17.113	, 23.370	, 0.033
4.7010	, 15.702	, 20.987	, 0.029
4.8010	, 14.497	, 18.972	, 0.025
4.9010	, 13.531	, 17.347	, 0.023
5.0010	, 12.776	, 16.051	, 0.021
5.1010	, 12.165	, 14.984	, 0.019
