 
PGA:,  0.60 g
PGV:,  60.51 cm/s
PGD:,  22.15 cm
Arias Intensity:,  492.63 cm/s
Significant duration:,  64.91 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.094	, 0.602
0.1010	, 0.275	, 17.137	, 1.087
0.2010	, 1.290	, 40.323	, 1.285
0.3010	, 2.693	, 56.207	, 1.196
0.4010	, 4.400	, 68.936	, 1.101
0.5010	, 12.916	, 161.985	, 2.071
0.6010	, 12.735	, 133.138	, 1.419
0.7010	, 13.274	, 118.979	, 1.087
0.8010	, 16.142	, 126.617	, 1.012
0.9010	, 15.007	, 104.650	, 0.744
1.0010	, 25.022	, 157.064	, 1.005
1.1010	, 25.012	, 142.741	, 0.830
1.2010	, 20.192	, 105.634	, 0.563
1.3010	, 19.724	, 95.259	, 0.469
1.4010	, 20.376	, 91.382	, 0.418
1.5010	, 22.145	, 92.698	, 0.396
1.6010	, 22.755	, 89.304	, 0.357
1.7010	, 19.089	, 70.511	, 0.265
1.8010	, 16.407	, 57.238	, 0.204
1.9010	, 15.785	, 52.173	, 0.176
2.0010	, 14.941	, 46.914	, 0.150
2.1010	, 13.925	, 41.645	, 0.127
2.2010	, 13.845	, 39.524	, 0.115
2.3010	, 14.075	, 38.435	, 0.107
2.4010	, 15.199	, 39.773	, 0.106
2.5010	, 16.291	, 40.927	, 0.105
2.6010	, 18.264	, 44.121	, 0.109
2.7010	, 18.810	, 43.756	, 0.104
2.8010	, 18.119	, 40.645	, 0.093
2.9010	, 17.736	, 38.414	, 0.085
3.0010	, 17.037	, 35.671	, 0.076
3.1010	, 16.067	, 32.555	, 0.067
3.2010	, 15.668	, 30.755	, 0.062
3.3010	, 16.142	, 30.725	, 0.060
3.4010	, 16.541	, 30.559	, 0.058
3.5010	, 17.124	, 30.732	, 0.056
3.6010	, 17.606	, 30.720	, 0.055
3.7010	, 17.412	, 29.560	, 0.051
3.8010	, 16.990	, 28.085	, 0.047
3.9010	, 17.159	, 27.637	, 0.045
4.0010	, 17.076	, 26.816	, 0.043
4.1010	, 17.563	, 26.909	, 0.042
4.2010	, 19.033	, 28.466	, 0.043
4.3010	, 20.499	, 29.946	, 0.045
4.4010	, 21.921	, 31.296	, 0.046
4.5010	, 23.267	, 32.479	, 0.046
4.6010	, 24.508	, 33.469	, 0.047
4.7010	, 25.624	, 34.248	, 0.047
4.8010	, 26.602	, 34.814	, 0.046
4.9010	, 27.430	, 35.165	, 0.046
5.0010	, 28.106	, 35.311	, 0.045
5.1010	, 28.629	, 35.264	, 0.044
5.2010	, 29.008	, 35.044	, 0.043
5.3010	, 29.273	, 34.696	, 0.042
5.4010	, 30.887	, 35.932	, 0.043
5.5010	, 32.507	, 37.129	, 0.043
5.6010	, 33.978	, 38.116	, 0.044
5.7010	, 35.295	, 38.899	, 0.044
5.8010	, 36.454	, 39.484	, 0.044
5.9010	, 37.457	, 39.883	, 0.043
6.0010	, 38.305	, 40.106	, 0.043
6.1010	, 39.001	, 40.166	, 0.042
6.2010	, 39.551	, 40.075	, 0.041
6.3010	, 39.961	, 39.848	, 0.041
6.4010	, 40.238	, 39.497	, 0.040
6.5010	, 40.388	, 39.035	, 0.038
6.6010	, 40.420	, 38.474	, 0.037
6.7010	, 40.341	, 37.826	, 0.036
6.8010	, 40.339	, 37.268	, 0.035
6.9010	, 40.248	, 36.645	, 0.034
7.0010	, 39.971	, 35.873	, 0.033
7.1010	, 39.546	, 34.992	, 0.032
7.2010	, 39.015	, 34.043	, 0.030
7.3010	, 38.372	, 33.023	, 0.029
7.4010	, 37.630	, 31.947	, 0.028
