 
PGA:,  0.21 g
PGV:,  9.11 cm/s
PGD:,  1.38 cm
Arias Intensity:,  27.88 cm/s
Significant duration:,  44.55 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.033	, 0.209
0.1010	, 0.181	, 11.261	, 0.714
0.2010	, 0.563	, 17.612	, 0.561
0.3010	, 0.653	, 13.634	, 0.290
0.4010	, 0.957	, 14.995	, 0.240
0.5010	, 1.417	, 17.770	, 0.227
0.6010	, 1.357	, 14.190	, 0.151
0.7010	, 2.094	, 18.765	, 0.171
0.8010	, 3.033	, 23.791	, 0.190
0.9010	, 3.210	, 22.385	, 0.159
1.0010	, 2.953	, 18.538	, 0.119
1.1010	, 3.179	, 18.145	, 0.106
1.2010	, 3.823	, 19.999	, 0.107
1.3010	, 3.196	, 15.437	, 0.076
1.4010	, 2.444	, 10.960	, 0.050
1.5010	, 2.097	, 8.776	, 0.037
1.6010	, 2.422	, 9.505	, 0.038
1.7010	, 2.862	, 10.573	, 0.040
1.8010	, 3.158	, 11.017	, 0.039
1.9010	, 3.532	, 11.674	, 0.039
2.0010	, 4.000	, 12.560	, 0.040
2.1010	, 4.151	, 12.413	, 0.038
2.2010	, 4.013	, 11.457	, 0.033
2.3010	, 3.651	, 9.971	, 0.028
2.4010	, 3.150	, 8.243	, 0.022
2.5010	, 2.684	, 6.744	, 0.017
2.6010	, 2.661	, 6.427	, 0.016
2.7010	, 2.535	, 5.896	, 0.014
2.8010	, 2.355	, 5.284	, 0.012
2.9010	, 2.165	, 4.688	, 0.010
3.0010	, 1.993	, 4.172	, 0.009
3.1010	, 1.857	, 3.763	, 0.008
3.2010	, 1.764	, 3.463	, 0.007
3.3010	, 1.712	, 3.259	, 0.006
3.4010	, 1.694	, 3.130	, 0.006
3.5010	, 1.701	, 3.052	, 0.006
3.6010	, 1.723	, 3.007	, 0.005
3.7010	, 1.754	, 2.978	, 0.005
3.8010	, 1.787	, 2.953	, 0.005
3.9010	, 1.816	, 2.926	, 0.005
4.0010	, 1.841	, 2.890	, 0.005
4.1010	, 1.858	, 2.846	, 0.004
4.2010	, 1.867	, 2.792	, 0.004
4.3010	, 1.868	, 2.729	, 0.004
4.4010	, 1.863	, 2.659	, 0.004
4.5010	, 1.851	, 2.584	, 0.004
4.6010	, 1.834	, 2.505	, 0.003
4.7010	, 1.814	, 2.424	, 0.003
4.8010	, 1.790	, 2.343	, 0.003
4.9010	, 1.764	, 2.262	, 0.003
5.0010	, 1.738	, 2.183	, 0.003
5.1010	, 1.710	, 2.107	, 0.003
5.2010	, 1.683	, 2.034	, 0.003
5.3010	, 1.657	, 1.964	, 0.002
5.4010	, 1.632	, 1.898	, 0.002
5.5010	, 1.608	, 1.836	, 0.002
5.6010	, 1.585	, 1.778	, 0.002
5.7010	, 1.564	, 1.724	, 0.002
5.8010	, 1.545	, 1.674	, 0.002
5.9010	, 1.528	, 1.627	, 0.002
6.0010	, 1.512	, 1.583	, 0.002
6.1010	, 1.498	, 1.542	, 0.002
6.2010	, 1.485	, 1.505	, 0.002
6.3010	, 1.474	, 1.469	, 0.001
6.4010	, 1.464	, 1.437	, 0.001
6.5010	, 1.455	, 1.407	, 0.001
6.6010	, 1.448	, 1.378	, 0.001
6.7010	, 1.442	, 1.352	, 0.001
6.8010	, 1.436	, 1.327	, 0.001
6.9010	, 1.432	, 1.304	, 0.001
7.0010	, 1.428	, 1.282	, 0.001
7.1010	, 1.426	, 1.261	, 0.001
7.2010	, 1.423	, 1.242	, 0.001
7.3010	, 1.422	, 1.224	, 0.001
7.4010	, 1.421	, 1.206	, 0.001
7.5010	, 1.420	, 1.189	, 0.001
7.6010	, 1.420	, 1.174	, 0.001
7.7010	, 1.420	, 1.158	, 0.001
7.8010	, 1.420	, 1.144	, 0.001
7.9010	, 1.421	, 1.130	, 0.001
8.0010	, 1.421	, 1.116	, 0.001
8.1010	, 1.422	, 1.103	, 0.001
8.2010	, 1.423	, 1.090	, 0.001
8.3010	, 1.424	, 1.078	, 0.001
8.4010	, 1.426	, 1.066	, 0.001
8.5010	, 1.427	, 1.055	, 0.001
8.6010	, 1.428	, 1.043	, 0.001
8.7010	, 1.430	, 1.032	, 0.001
8.8010	, 1.431	, 1.022	, 0.001
8.9010	, 1.432	, 1.011	, 0.001
9.0010	, 1.434	, 1.001	, 0.001
9.1010	, 1.435	, 0.991	, 0.001
9.2010	, 1.436	, 0.981	, 0.001
9.3010	, 1.438	, 0.971	, 0.001
9.4010	, 1.439	, 0.962	, 0.001
9.5010	, 1.440	, 0.952	, 0.001
9.6010	, 1.441	, 0.943	, 0.001
9.7010	, 1.442	, 0.934	, 0.001
9.8010	, 1.444	, 0.925	, 0.001
9.9010	, 1.445	, 0.917	, 0.001
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0001827	0.0000000	0.0000000	0.0000000
0.005	-0.0001833	-0.0008978	-0.0000022	0.0000000
0.010	-0.0001835	-0.0017975	-0.0000090	0.0000000
0.015	-0.0001839	-0.0026984	-0.0000202	0.0000000
0.020	-0.0001841	-0.0036009	-0.0000360	0.0000000
0.025	-0.0001848	-0.0045055	-0.0000562	0.0000000
0.030	-0.0001851	-0.0054125	-0.0000810	0.0000001
0.035	-0.0001855	-0.0063214	-0.0001104	0.0000001
0.040	-0.0001856	-0.0072315	-0.0001442	0.0000001
0.045	-0.0001857	-0.0081421	-0.0001827	0.0000001
0.050	-0.0001853	-0.0090520	-0.0002257	0.0000001
0.055	-0.0001874	-0.0099662	-0.0002732	0.0000001
0.060	-0.0001910	-0.0108942	-0.0003254	0.0000001
0.065	-0.0001953	-0.0118415	-0.0003822	0.0000001
0.070	-0.0001993	-0.0128090	-0.0004438	0.0000001
0.075	-0.0002032	-0.0137960	-0.0005103	0.0000001
0.080	-0.0002048	-0.0147965	-0.0005818	0.0000002
0.085	-0.0002042	-0.0157995	-0.0006583	0.0000002
0.090	-0.0002002	-0.0167912	-0.0007398	0.0000002
0.095	-0.0001933	-0.0177562	-0.0008262	0.0000002
0.100	-0.0001853	-0.0186849	-0.0009173	0.0000002
0.105	-0.0001776	-0.0195751	-0.0010129	0.0000002
0.110	-0.0001694	-0.0204262	-0.0011129	0.0000002
0.115	-0.0001597	-0.0212334	-0.0012171	0.0000002
0.120	-0.0001499	-0.0219927	-0.0013251	0.0000002
0.125	-0.0001416	-0.0227075	-0.0014369	0.0000002
0.130	-0.0001377	-0.0233924	-0.0015521	0.0000002
0.135	-0.0001448	-0.0240851	-0.0016708	0.0000002
0.140	-0.0001617	-0.0248366	-0.0017931	0.0000003
0.145	-0.0001829	-0.0256816	-0.0019194	0.0000003
0.150	-0.0002009	-0.0266229	-0.0020502	0.0000003
0.155	-0.0002093	-0.0276291	-0.0021858	0.0000003
0.160	-0.0002030	-0.0286404	-0.0023265	0.0000003
0.165	-0.0001850	-0.0295921	-0.0024721	0.0000003
0.170	-0.0001621	-0.0304435	-0.0026222	0.0000003
0.175	-0.0001487	-0.0312059	-0.0027763	0.0000003
0.180	-0.0001548	-0.0319502	-0.0029342	0.0000003
0.185	-0.0001828	-0.0327783	-0.0030960	0.0000003
0.190	-0.0002276	-0.0337850	-0.0032624	0.0000003
0.195	-0.0002729	-0.0350126	-0.0034344	0.0000004
0.200	-0.0002968	-0.0364099	-0.0036130	0.0000004
0.205	-0.0002908	-0.0378511	-0.0037986	0.0000004
0.210	-0.0002549	-0.0391895	-0.0039912	0.0000004
0.215	-0.0001951	-0.0402932	-0.0041899	0.0000004
0.220	-0.0001180	-0.0410610	-0.0043933	0.0000005
0.225	-0.0000525	-0.0414790	-0.0045996	0.0000005
0.230	-0.0000231	-0.0416642	-0.0048075	0.0000005
0.235	-0.0000374	-0.0418126	-0.0050162	0.0000005
0.240	-0.0000881	-0.0421204	-0.0052260	0.0000005
0.245	-0.0001440	-0.0426896	-0.0054381	0.0000005
0.250	-0.0001889	-0.0435061	-0.0056535	0.0000005
0.255	-0.0002149	-0.0444965	-0.0058736	0.0000005
0.260	-0.0002192	-0.0455612	-0.0060987	0.0000005
0.265	-0.0002147	-0.0466254	-0.0063292	0.0000005
0.270	-0.0002129	-0.0476740	-0.0065649	0.0000005
0.275	-0.0002224	-0.0487415	-0.0068059	0.0000005
0.280	-0.0002267	-0.0498430	-0.0070524	0.0000005
0.285	-0.0002222	-0.0509441	-0.0073044	0.0000006
0.290	-0.0002127	-0.0520108	-0.0075618	0.0000006
0.295	-0.0002025	-0.0530290	-0.0078244	0.0000006
0.300	-0.0001970	-0.0540085	-0.0080920	0.0000006
0.305	-0.0001867	-0.0549495	-0.0083644	0.0000006
0.310	-0.0001714	-0.0558277	-0.0086413	0.0000006
0.315	-0.0001481	-0.0566111	-0.0089224	0.0000006
0.320	-0.0001033	-0.0572276	-0.0092070	0.0000006
0.325	-0.0000397	-0.0575783	-0.0094940	0.0000006
0.330	0.0000234	-0.0576184	-0.0097820	0.0000006
0.335	0.0000666	-0.0573978	-0.0100695	0.0000006
0.340	0.0000661	-0.0570724	-0.0103557	0.0000006
0.345	0.0000067	-0.0568937	-0.0106406	0.0000006
0.350	-0.0001035	-0.0571311	-0.0109257	0.0000006
0.355	-0.0002355	-0.0579624	-0.0112134	0.0000006
0.360	-0.0003435	-0.0593822	-0.0115068	0.0000007
0.365	-0.0003860	-0.0611711	-0.0118082	0.0000007
0.370	-0.0003616	-0.0630046	-0.0121186	0.0000007
0.375	-0.0003179	-0.0646711	-0.0124378	0.0000008
0.380	-0.0002861	-0.0661526	-0.0127649	0.0000008
