 
PGA:,  0.08 g
PGV:,  12.28 cm/s
PGD:,  7.60 cm
Arias Intensity:,  34.66 cm/s
Significant duration:,  88.99 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.013	, 0.081
0.1010	, 0.022	, 1.340	, 0.085
0.2010	, 0.136	, 4.244	, 0.135
0.3010	, 0.412	, 8.608	, 0.183
0.4010	, 0.778	, 12.195	, 0.195
0.5010	, 1.057	, 13.256	, 0.169
0.6010	, 1.675	, 17.515	, 0.187
0.7010	, 2.712	, 24.307	, 0.222
0.8010	, 5.317	, 41.707	, 0.333
0.9010	, 5.627	, 39.237	, 0.279
1.0010	, 6.837	, 42.918	, 0.275
1.1010	, 6.838	, 39.023	, 0.227
1.2010	, 5.489	, 28.715	, 0.153
1.3010	, 6.711	, 32.411	, 0.160
1.4010	, 5.268	, 23.628	, 0.108
1.5010	, 5.797	, 24.264	, 0.104
1.6010	, 7.241	, 28.417	, 0.114
1.7010	, 5.777	, 21.341	, 0.080
1.8010	, 6.031	, 21.041	, 0.075
1.9010	, 5.756	, 19.024	, 0.064
2.0010	, 5.344	, 16.781	, 0.054
2.1010	, 6.019	, 18.001	, 0.055
2.2010	, 6.875	, 19.627	, 0.057
2.3010	, 6.880	, 18.786	, 0.052
2.4010	, 6.501	, 17.012	, 0.045
2.5010	, 5.789	, 14.544	, 0.037
2.6010	, 5.734	, 13.853	, 0.034
2.7010	, 5.516	, 12.832	, 0.030
2.8010	, 5.635	, 12.641	, 0.029
2.9010	, 5.334	, 11.553	, 0.026
3.0010	, 5.442	, 11.393	, 0.024
3.1010	, 6.275	, 12.715	, 0.026
3.2010	, 7.059	, 13.857	, 0.028
3.3010	, 7.315	, 13.923	, 0.027
3.4010	, 7.690	, 14.207	, 0.027
3.5010	, 7.894	, 14.167	, 0.026
3.6010	, 8.048	, 14.043	, 0.025
3.7010	, 8.282	, 14.060	, 0.024
3.8010	, 8.499	, 14.049	, 0.024
3.9010	, 8.243	, 13.277	, 0.022
4.0010	, 7.855	, 12.336	, 0.020
4.1010	, 7.611	, 11.661	, 0.018
4.2010	, 7.407	, 11.078	, 0.017
4.3010	, 7.216	, 10.541	, 0.016
4.4010	, 7.944	, 11.341	, 0.017
4.5010	, 8.480	, 11.838	, 0.017
4.6010	, 9.019	, 12.317	, 0.017
4.7010	, 9.294	, 12.422	, 0.017
4.8010	, 9.033	, 11.822	, 0.016
4.9010	, 9.442	, 12.105	, 0.016
5.0010	, 10.391	, 13.055	, 0.017
5.1010	, 11.302	, 13.921	, 0.017
5.2010	, 12.125	, 14.647	, 0.018
5.3010	, 12.823	, 15.199	, 0.018
5.4010	, 13.795	, 16.049	, 0.019
5.5010	, 14.618	, 16.696	, 0.019
5.6010	, 16.148	, 18.115	, 0.021
5.7010	, 17.540	, 19.331	, 0.022
5.8010	, 18.650	, 20.200	, 0.022
5.9010	, 19.462	, 20.723	, 0.022
6.0010	, 20.534	, 21.500	, 0.023
6.1010	, 22.021	, 22.679	, 0.024
6.2010	, 22.806	, 23.108	, 0.024
6.3010	, 22.798	, 22.734	, 0.023
6.4010	, 23.554	, 23.120	, 0.023
6.5010	, 24.117	, 23.309	, 0.023
6.6010	, 24.111	, 22.950	, 0.022
6.7010	, 25.482	, 23.893	, 0.023
6.8010	, 26.301	, 24.298	, 0.023
6.9010	, 26.481	, 24.110	, 0.022
7.0010	, 26.056	, 23.385	, 0.021
7.1010	, 25.241	, 22.334	, 0.020
7.2010	, 25.738	, 22.457	, 0.020
7.3010	, 25.850	, 22.247	, 0.020
7.4010	, 25.614	, 21.745	, 0.019
7.5010	, 25.073	, 21.002	, 0.018
7.6010	, 24.278	, 20.069	, 0.017
7.7010	, 23.279	, 18.993	, 0.016
7.8010	, 22.125	, 17.820	, 0.015
7.9010	, 20.859	, 16.588	, 0.013
8.0010	, 19.723	, 15.488	, 0.012
8.1010	, 19.730	, 15.303	, 0.012
8.2010	, 19.669	, 15.070	, 0.012
8.3010	, 19.545	, 14.794	, 0.011
8.4010	, 19.364	, 14.482	, 0.011
8.5010	, 19.135	, 14.143	, 0.011
8.6010	, 18.865	, 13.781	, 0.010
8.7010	, 18.564	, 13.406	, 0.010
8.8010	, 18.239	, 13.021	, 0.009
8.9010	, 17.898	, 12.634	, 0.009
9.0010	, 17.546	, 12.248	, 0.009
