 
PGA:,  0.08 g
PGV:,  34.71 cm/s
PGD:,  29.29 cm
Arias Intensity:,  64.65 cm/s
Significant duration:,  163.32 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.013	, 0.084
0.1010	, 0.031	, 1.910	, 0.121
0.2010	, 0.193	, 6.019	, 0.192
0.3010	, 0.355	, 7.408	, 0.158
0.4010	, 0.565	, 8.853	, 0.141
0.5010	, 1.110	, 13.922	, 0.178
0.6010	, 1.391	, 14.537	, 0.155
0.7010	, 1.943	, 17.414	, 0.159
0.8010	, 3.923	, 30.775	, 0.246
0.9010	, 5.159	, 35.979	, 0.256
1.0010	, 5.027	, 31.551	, 0.202
1.1010	, 5.507	, 31.430	, 0.183
1.2010	, 7.289	, 38.136	, 0.203
1.3010	, 7.270	, 35.112	, 0.173
1.4010	, 8.085	, 36.257	, 0.166
1.5010	, 9.716	, 40.673	, 0.174
1.6010	, 10.936	, 42.920	, 0.172
1.7010	, 11.028	, 40.737	, 0.153
1.8010	, 12.190	, 42.527	, 0.151
1.9010	, 12.439	, 41.115	, 0.139
2.0010	, 16.848	, 52.902	, 0.169
2.1010	, 21.965	, 65.687	, 0.200
2.2010	, 19.465	, 55.565	, 0.162
2.3010	, 18.447	, 50.373	, 0.140
2.4010	, 20.238	, 52.960	, 0.141
2.5010	, 24.534	, 61.635	, 0.158
2.6010	, 28.795	, 69.561	, 0.171
2.7010	, 29.389	, 68.365	, 0.162
2.8010	, 28.227	, 63.319	, 0.145
2.9010	, 29.720	, 64.369	, 0.142
3.0010	, 31.987	, 66.972	, 0.143
3.1010	, 36.791	, 74.545	, 0.154
3.2010	, 39.971	, 78.458	, 0.157
3.3010	, 40.811	, 77.680	, 0.151
3.4010	, 39.052	, 72.146	, 0.136
3.5010	, 34.861	, 62.565	, 0.114
3.6010	, 31.495	, 54.953	, 0.098
3.7010	, 33.522	, 56.911	, 0.098
3.8010	, 34.829	, 57.574	, 0.097
3.9010	, 35.202	, 56.699	, 0.093
4.0010	, 37.406	, 58.743	, 0.094
4.1010	, 42.753	, 65.502	, 0.102
4.2010	, 46.267	, 69.199	, 0.106
4.3010	, 50.112	, 73.206	, 0.109
4.4010	, 56.749	, 81.019	, 0.118
4.5010	, 66.773	, 93.211	, 0.133
4.6010	, 78.640	, 107.392	, 0.149
4.7010	, 90.750	, 121.293	, 0.165
4.8010	, 102.656	, 134.348	, 0.179
4.9010	, 112.321	, 143.998	, 0.188
5.0010	, 119.205	, 149.767	, 0.192
5.1010	, 123.768	, 152.451	, 0.191
5.2010	, 126.732	, 153.101	, 0.189
5.3010	, 128.254	, 152.018	, 0.184
5.4010	, 127.952	, 148.851	, 0.177
5.5010	, 125.765	, 143.647	, 0.167
5.6010	, 121.827	, 136.665	, 0.156
5.7010	, 118.053	, 130.109	, 0.146
5.8010	, 115.520	, 125.123	, 0.138
5.9010	, 112.302	, 119.576	, 0.130
6.0010	, 111.297	, 116.531	, 0.124
6.1010	, 110.680	, 113.985	, 0.120
6.2010	, 109.351	, 110.801	, 0.114
6.3010	, 107.345	, 107.041	, 0.109
6.4010	, 104.722	, 102.794	, 0.103
6.5010	, 102.446	, 99.014	, 0.098
6.6010	, 102.299	, 97.374	, 0.094
6.7010	, 101.866	, 95.515	, 0.091
6.8010	, 101.098	, 93.401	, 0.088
6.9010	, 101.173	, 92.115	, 0.085
7.0010	, 102.759	, 92.223	, 0.084
7.1010	, 104.168	, 92.171	, 0.083
7.2010	, 105.379	, 91.948	, 0.082
7.3010	, 106.398	, 91.565	, 0.080
7.4010	, 107.202	, 91.010	, 0.079
7.5010	, 107.746	, 90.253	, 0.077
7.6010	, 108.005	, 89.280	, 0.075
7.7010	, 107.982	, 88.102	, 0.073
7.8010	, 107.676	, 86.726	, 0.071
7.9010	, 107.070	, 85.146	, 0.069
8.0010	, 106.137	, 83.350	, 0.067
8.1010	, 104.864	, 81.333	, 0.064
8.2010	, 103.253	, 79.108	, 0.062
8.3010	, 101.310	, 76.683	, 0.059
8.4010	, 99.023	, 74.060	, 0.056
8.5010	, 96.389	, 71.242	, 0.054
8.6010	, 93.731	, 68.472	, 0.051
8.7010	, 94.081	, 67.938	, 0.050
8.8010	, 94.340	, 67.351	, 0.049
8.9010	, 94.496	, 66.704	, 0.048
9.0010	, 94.511	, 65.974	, 0.047
9.1010	, 94.375	, 65.155	, 0.046
9.2010	, 94.108	, 64.265	, 0.045
9.3010	, 93.667	, 63.275	, 0.044
9.4010	, 93.024	, 62.173	, 0.042
9.5010	, 92.174	, 60.956	, 0.041
9.6010	, 91.120	, 59.632	, 0.040
9.7010	, 89.869	, 58.206	, 0.038
9.8010	, 88.422	, 56.685	, 0.037
9.9010	, 86.790	, 55.077	, 0.036
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0005200	0.0000000	0.0000000	0.0000000
0.004	0.0001663	0.0013465	0.0000027	0.0000000
0.008	-0.0000505	0.0015736	0.0000085	0.0000000
0.012	-0.0001401	0.0011995	0.0000141	0.0000000
0.016	-0.0001399	0.0006501	0.0000178	0.0000000
0.020	-0.0000930	0.0001932	0.0000195	0.0000000
0.024	-0.0000363	-0.0000604	0.0000197	0.0000000
0.028	0.0000075	-0.0001169	0.0000194	0.0000000
0.032	0.0000291	-0.0000452	0.0000191	0.0000000
0.036	0.0000304	0.0000716	0.0000191	0.0000000
0.040	0.0000186	0.0001676	0.0000196	0.0000000
0.044	0.0000022	0.0002084	0.0000203	0.0000000
0.048	-0.0000120	0.0001894	0.0000211	0.0000000
0.052	-0.0000203	0.0001260	0.0000218	0.0000000
0.056	-0.0000225	0.0000420	0.0000221	0.0000000
0.060	-0.0000199	-0.0000411	0.0000221	0.0000000
0.064	-0.0000150	-0.0001096	0.0000218	0.0000000
0.068	-0.0000101	-0.0001589	0.0000213	0.0000000
0.072	-0.0000067	-0.0001920	0.0000206	0.0000000
0.076	-0.0000053	-0.0002155	0.0000197	0.0000000
0.080	-0.0000056	-0.0002368	0.0000188	0.0000000
0.084	-0.0000069	-0.0002614	0.0000178	0.0000000
0.088	-0.0000086	-0.0002920	0.0000167	0.0000000
0.092	-0.0000100	-0.0003285	0.0000155	0.0000000
0.096	-0.0000108	-0.0003692	0.0000141	0.0000000
0.100	-0.0000109	-0.0004118	0.0000125	0.0000000
0.104	-0.0000106	-0.0004541	0.0000108	0.0000000
0.108	-0.0000101	-0.0004948	0.0000089	0.0000000
0.112	-0.0000097	-0.0005336	0.0000069	0.0000000
0.116	-0.0000093	-0.0005708	0.0000046	0.0000000
0.120	-0.0000092	-0.0006072	0.0000023	0.0000000
0.124	-0.0000093	-0.0006434	-0.0000002	0.0000000
0.128	-0.0000094	-0.0006801	-0.0000029	0.0000000
0.132	-0.0000096	-0.0007174	-0.0000057	0.0000000
0.136	-0.0000098	-0.0007554	-0.0000086	0.0000000
0.140	-0.0000098	-0.0007939	-0.0000117	0.0000000
0.144	-0.0000099	-0.0008326	-0.0000150	0.0000000
0.148	-0.0000099	-0.0008714	-0.0000184	0.0000000
0.152	-0.0000098	-0.0009100	-0.0000219	0.0000000
0.156	-0.0000098	-0.0009486	-0.0000256	0.0000000
0.160	-0.0000098	-0.0009871	-0.0000295	0.0000000
0.164	-0.0000098	-0.0010255	-0.0000335	0.0000000
0.168	-0.0000098	-0.0010640	-0.0000377	0.0000000
0.172	-0.0000099	-0.0011027	-0.0000421	0.0000000
0.176	-0.0000099	-0.0011414	-0.0000465	0.0000000
0.180	-0.0000099	-0.0011804	-0.0000512	0.0000000
0.184	-0.0000100	-0.0012194	-0.0000560	0.0000000
0.188	-0.0000100	-0.0012586	-0.0000609	0.0000000
0.192	-0.0000100	-0.0012980	-0.0000661	0.0000000
0.196	-0.0000101	-0.0013374	-0.0000713	0.0000000
0.200	-0.0000101	-0.0013770	-0.0000768	0.0000000
0.204	-0.0000101	-0.0014166	-0.0000823	0.0000000
0.208	-0.0000101	-0.0014562	-0.0000881	0.0000000
0.212	-0.0000101	-0.0014957	-0.0000940	0.0000000
0.216	-0.0000101	-0.0015353	-0.0001000	0.0000000
0.220	-0.0000101	-0.0015749	-0.0001063	0.0000000
0.224	-0.0000102	-0.0016147	-0.0001126	0.0000000
0.228	-0.0000102	-0.0016547	-0.0001192	0.0000000
0.232	-0.0000102	-0.0016948	-0.0001259	0.0000000
0.236	-0.0000103	-0.0017351	-0.0001327	0.0000000
0.240	-0.0000103	-0.0017755	-0.0001398	0.0000000
